f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
78,78,136,104,94,0,0,0,31,33,7,0,0,0,0,0,0,0,50,20,0,0,0,0,0,0,0
96,77,76,71,94,57,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,77,76,71,94,0,3,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,77,76,71,94,0,1,2,3,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,85,158,80,94,0,0,0,0,12,34,0,0,0,0,0,0,49,22,0,0,0,1,0,0,0,0
83,87,76,71,94,31,31,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,89,77,71,94,0,0,0,0,3,42,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
100,107,76,71,94,0,0,50,12,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,101,76,71,94,14,32,2,1,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,77,76,71,94,4,67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,107,88,71,94,0,0,0,0,0,5,40,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0
80,77,76,74,96,3,6,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
145,77,76,71,94,25,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,77,76,71,94,0,0,5,98,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,113,108,71,94,0,0,1,0,57,7,4,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0
75,78,76,72,94,0,37,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,98,84,78,94,0,2,1,0,0,1,44,0,0,0,0,0,0,3,8,0,0,0,0,0,0,1
93,126,76,71,94,0,0,81,2,2,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0
122,116,76,71,94,3,0,0,69,41,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0
79,78,76,71,94,0,0,50,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,106,94,71,94,0,0,0,11,1,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,2,1
137,78,78,71,94,15,36,81,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76,77,78,72,95,0,0,58,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
64,77,76,71,94,2,5,1,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,77,76,71,94,2,1,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,77,76,71,94,0,0,12,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,91,76,71,94,0,12,50,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,75,99,9,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
94,85,76,71,94,37,9,0,1,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,100,76,71,94,0,0,28,18,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,133,81,71,94,2,1,0,0,0,0,0,3,44,15,0,0,0,0,0,0,0,0,0,0,0,0
79,105,103,71,94,0,0,0,0,48,31,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
71,78,77,71,94,0,0,0,38,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105,104,76,71,94,0,0,0,1,15,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,2,7,1,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,87,81,71,94,0,0,0,0,54,10,12,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1
28,96,76,71,94,0,0,0,1,8,0,6,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,76,72,96,19,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
65,77,76,71,94,5,5,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,80,76,71,94,24,23,3,1,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,82,76,71,94,0,0,0,27,38,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
118,77,76,71,94,1,34,14,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,118,76,75,96,0,0,3,5,2,0,14,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0
74,77,76,74,98,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
18,129,115,71,94,1,2,0,0,0,0,0,9,35,0,3,39,0,0,0,0,0,0,0,0,0,0
86,107,76,71,94,0,0,28,20,1,0,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,77,84,129,97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,17,25,0,0,2,0,0
106,86,76,71,94,28,18,0,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,79,107,96,94,0,3,3,0,0,0,0,0,0,3,0,0,0,14,27,0,0,0,0,0,0,0
102,92,76,71,94,0,0,0,3,48,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,77,72,94,0,0,0,39,26,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
54,77,76,71,94,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,110,88,71,94,0,50,12,0,0,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,1
189,77,76,72,94,0,128,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,77,76,71,94,1,1,2,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,112,76,71,94,0,3,0,0,0,0,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,78,76,71,94,0,0,25,77,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,152,97,71,94,0,0,12,50,0,0,0,3,73,0,0,9,10,0,0,0,0,0,0,0,0,0
59,78,80,71,94,0,14,34,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
63,85,78,80,94,0,0,0,0,30,32,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1
45,90,76,71,94,0,0,2,1,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,77,76,71,94,1,1,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,110,81,71,94,0,0,0,0,8,82,19,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
86,142,76,71,97,0,2,3,0,13,65,0,40,20,0,0,0,0,0,0,0,0,0,0,0,2,0
71,77,76,71,94,1,19,32,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,77,76,71,94,2,3,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,103,97,71,94,0,8,12,0,0,0,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,1
200,77,76,71,94,71,32,87,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,87,76,71,94,0,0,7,2,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,110,108,71,94,0,23,23,0,0,0,0,0,0,21,37,0,1,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,79,77,71,94,0,0,20,46,19,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
67,81,79,71,94,0,20,29,5,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1
29,83,76,71,94,1,2,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,76,71,94,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,78,78,71,94,37,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
58,77,76,71,94,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,99,76,71,94,0,0,41,5,1,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,0,62,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,89,123,71,94,0,2,2,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0
95,99,76,71,94,1,1,0,37,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,81,77,72,94,0,1,0,15,37,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,87,130,118,94,0,1,2,0,0,8,1,0,0,1,0,29,13,0,0,30,10,0,0,0,0,0
144,106,76,71,94,0,0,47,32,26,20,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,98,76,76,97,0,0,0,2,0,35,26,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
46,88,123,118,94,0,1,0,0,0,43,3,0,0,0,0,0,0,11,59,0,0,0,0,0,0,0
64,93,76,71,94,0,0,2,1,15,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,97,76,72,95,0,0,0,0,41,18,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
59,77,76,71,94,1,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,88,134,71,94,5,4,0,0,0,0,0,0,0,0,0,44,13,0,0,0,0,0,0,0,0,0
59,80,80,71,94,0,0,0,1,48,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1
16,130,144,71,94,0,2,1,0,0,0,0,0,0,3,104,1,0,0,0,0,0,0,0,0,0,0
42,95,76,71,94,0,0,5,0,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,80,77,71,94,0,13,42,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
53,95,76,72,96,0,0,0,0,0,48,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
77,77,76,72,94,19,44,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
74,77,76,75,98,1,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1
112,77,76,71,94,32,68,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,81,76,71,94,40,40,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,117,93,73,94,0,0,0,0,0,0,1,8,10,34,0,0,1,6,0,0,0,0,0,0,0,0
46,100,76,71,94,0,2,1,3,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,174,109,71,94,0,0,0,0,0,37,41,27,17,13,45,0,0,0,0,0,0,0,0,0,0,0
56,79,87,71,94,0,0,0,46,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,1
18,77,107,105,94,5,1,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0
58,120,76,71,94,0,0,0,2,1,32,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,78,76,71,94,2,1,14,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,92,130,73,94,0,1,2,0,1,0,0,0,0,0,4,53,0,0,2,0,0,0,0,0,0,0
14,143,87,71,94,0,0,0,0,0,0,1,2,40,35,0,0,0,0,0,0,0,0,0,0,0,0
59,128,85,71,94,2,14,32,0,0,0,0,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0
79,89,77,72,94,0,0,2,4,27,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67,81,77,79,94,0,0,0,0,45,17,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
58,110,89,71,94,0,32,14,0,0,2,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,1
62,90,76,71,94,0,0,0,4,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,76,71,94,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,131,108,71,94,0,0,0,0,0,10,35,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0
68,144,76,71,94,0,0,0,3,9,53,1,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0
100,77,76,71,94,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,87,76,71,94,0,0,23,23,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,98,103,71,94,0,25,60,23,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
83,77,76,80,97,1,46,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1
75,78,76,71,94,0,1,2,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,77,76,94,0,19,44,28,18,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
65,86,76,71,94,1,2,0,0,31,27,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,0,0,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,94,76,71,94,12,50,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,78,78,71,94,0,0,19,44,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
132,78,76,72,94,9,37,24,55,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,87,78,77,96,0,0,0,0,7,38,0,0,1,1,0,0,0,0,2,0,0,3,1,0,0,1
91,79,77,71,94,0,0,71,9,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
86,92,76,71,94,0,0,2,37,9,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,119,77,71,94,14,32,0,0,0,0,0,7,37,0,1,0,0,0,0,0,0,0,0,0,0,1
43,108,83,71,94,0,0,0,0,2,1,58,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0
70,77,76,78,95,2,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1
60,80,76,71,94,0,0,2,1,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,77,78,72,94,50,14,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
84,92,76,71,94,0,0,46,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,76,76,101,0,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
22,89,116,71,94,0,3,2,0,0,5,2,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0
64,90,76,71,94,0,15,34,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,77,76,71,94,3,57,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,78,78,120,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,20,0,0,0,0
119,94,76,71,94,0,0,24,55,4,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,90,84,72,102,0,0,0,1,1,0,0,0,0,15,4,0,0,0,0,0,0,0,0,3,2,1
130,86,89,71,94,50,12,0,43,19,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0
72,86,76,71,94,0,8,1,0,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,76,77,94,1,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1
14,83,78,97,131,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,34,3,0,0
37,98,76,71,94,0,0,2,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,77,76,71,94,0,0,2,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,88,76,71,94,0,0,3,0,3,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,0,0,32,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,77,76,71,94,0,0,23,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,85,175,77,94,0,0,0,0,0,0,0,0,0,0,0,34,42,15,0,0,0,0,0,0,0,0
89,77,76,96,94,0,0,3,8,71,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1
84,77,76,94,97,7,2,38,29,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,1
71,106,77,71,94,0,28,18,0,0,0,18,27,1,1,0,0,0,0,0,0,0,0,0,0,0,1
69,144,96,71,94,0,14,8,1,11,35,0,0,16,58,0,0,1,1,0,0,0,0,0,0,0,0
82,168,76,71,94,0,0,37,25,0,0,0,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0
52,98,76,71,94,0,0,1,2,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,78,76,71,94,49,59,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,106,76,71,94,0,56,7,0,2,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,117,76,71,94,0,2,2,2,2,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0
61,79,76,75,102,0,0,0,28,18,6,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1
61,77,76,71,94,2,1,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,77,76,71,94,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,92,76,72,164,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0
114,84,76,71,94,0,0,62,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,77,76,76,97,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1
81,78,76,71,94,0,0,10,13,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
72,103,115,71,95,0,0,19,44,0,0,1,0,0,0,49,8,0,0,0,0,0,0,0,1,0,0
117,77,76,71,94,0,0,31,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,114,122,91,149,0,0,0,0,0,0,2,0,0,1,73,0,0,0,0,0,0,0,13,29,0,0
115,77,76,71,94,18,28,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,93,76,71,94,0,0,52,32,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,115,76,71,94,1,26,37,0,0,0,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,104,76,71,94,0,0,42,14,0,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,81,76,71,94,0,0,0,46,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,119,76,71,94,0,0,1,3,79,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0
46,138,85,71,94,0,0,0,0,2,43,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,0
61,122,92,71,94,0,37,12,1,2,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,0
18,112,86,71,94,0,1,1,0,2,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0
92,77,76,71,94,32,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,81,76,71,94,0,0,0,0,39,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,82,76,71,94,42,5,0,1,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,113,76,71,95,0,0,0,32,16,1,0,28,16,0,0,0,0,0,0,0,0,0,0,1,0,0
82,98,76,71,94,0,2,10,37,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,79,76,71,94,0,0,1,33,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,163,76,71,94,0,0,3,0,0,35,42,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,73,99,0,0,21,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
47,142,79,71,94,0,0,0,0,0,21,40,0,35,9,0,0,0,0,0,0,0,0,0,0,0,0
104,109,76,71,94,0,37,46,2,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,81,76,71,94,0,0,0,66,42,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,77,76,71,94,2,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,134,76,71,94,0,0,0,0,9,64,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,77,76,71,94,0,49,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,77,76,71,94,0,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,118,78,71,94,0,6,56,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,1
82,99,76,71,94,1,1,28,20,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,83,76,71,94,0,0,0,2,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,94,76,71,94,0,0,0,2,4,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,103,76,78,119,0,0,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,2,17,0,0
56,95,78,79,94,0,0,28,18,0,0,0,0,18,2,0,0,0,0,0,2,4,0,0,0,0,1
101,101,76,71,94,46,11,0,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,79,76,71,94,18,28,0,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,131,76,71,94,0,0,0,0,7,74,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0
47,136,87,73,94,0,0,0,0,0,23,38,0,12,31,0,0,0,0,1,1,0,0,0,0,0,0
71,94,79,71,94,0,0,37,25,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,1
69,81,86,72,94,0,0,0,0,53,9,0,0,0,0,2,6,1,2,0,0,0,0,0,0,0,1
79,77,76,71,94,2,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,133,83,92,94,0,6,56,0,0,0,0,0,52,7,0,0,0,0,0,13,4,0,0,0,0,0
85,77,76,71,94,1,47,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,149,76,72,97,0,0,0,0,1,6,57,18,30,0,0,0,0,0,0,0,0,0,0,2,0,0
114,77,76,71,94,0,19,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,77,110,92,94,0,0,0,22,1,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0
81,94,78,71,94,2,1,0,0,39,39,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1
142,77,76,71,94,42,5,9,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,71,95,19,44,0,32,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,101,76,71,94,16,63,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,77,108,93,94,0,2,5,4,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0
103,118,76,71,94,0,14,33,2,12,34,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0
83,77,76,71,94,40,10,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,1,4,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,87,76,71,94,0,2,1,0,39,23,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,76,71,94,0,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,80,76,71,94,2,0,0,6,56,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,77,76,71,94,0,3,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,78,72,94,0,2,63,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
90,125,100,71,94,0,0,0,9,43,39,0,0,0,42,17,0,0,0,0,0,0,0,0,0,0,0
61,113,76,71,94,0,0,0,3,6,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,83,77,71,94,2,3,0,0,59,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
82,109,78,126,94,0,0,0,28,18,0,50,11,0,0,0,0,0,0,0,5,34,0,0,0,0,0
103,103,76,71,94,0,0,0,0,51,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,88,76,71,94,0,0,2,0,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,77,76,71,94,4,12,41,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,89,78,71,94,0,3,0,0,58,20,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1
59,99,121,71,94,0,0,1,11,37,0,1,0,0,0,30,28,0,0,0,0,0,0,0,0,0,0
50,93,76,71,94,1,2,0,2,4,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,77,76,86,106,0,14,32,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,1
69,98,127,71,94,0,0,0,2,0,73,5,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,65,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,86,76,71,94,0,0,2,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,77,76,78,99,0,0,2,8,56,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1
16,190,120,71,94,0,0,0,1,2,0,0,1,14,131,4,0,0,0,0,0,0,0,0,0,0,0
33,110,76,71,94,0,0,0,3,6,2,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,77,76,71,94,15,6,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,89,76,71,94,5,42,0,2,5,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,80,76,71,94,0,0,0,18,63,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,145,76,71,94,0,0,0,0,0,0,45,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0
64,77,76,72,95,0,0,3,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
97,109,77,71,94,0,0,0,0,25,65,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,88,80,71,94,0,1,1,0,24,38,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1
62,109,90,71,94,30,19,2,0,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,2,4,9,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,85,76,71,94,0,1,1,0,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,137,71,94,44,19,1,1,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0
56,95,81,74,94,2,1,0,0,0,50,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
86,136,99,144,94,0,0,0,0,53,9,0,71,5,0,0,0,0,0,5,63,0,0,0,0,0,0
