lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9823.0,303.0,1,0,139.0,159.0,159.0,139.0,392.9125,431.6321,538.4097,142.088,122.2303,99.0,99.0,0.0,0,99.0,0.0785,0.1525,0.0194,1,3,1
968.0,30.0,0,1,139.0,159.0,159.0,139.0,120.6451,219.206,113.864,10.4043,18.5607,159.0,159.0,0.0,0,0.0,0.1934,0.2094,0.0163,3,3,0
8560.0,271.0,1,0,179.0,119.0,119.0,139.0,327.5336,306.9405,249.3391,80.5062,94.3835,119.0,119.0,0.0,0,0.0,0.1832,0.3302,0.0211,4,4,0
7826.0,240.0,0,1,199.0,139.0,139.0,199.0,179.2261,215.6965,171.4934,46.0353,39.3732,139.0,139.0,934.0,0,417.0,-0.1019,-0.0404,0.0133,1,5,1
10386.0,317.0,0,1,99.0,99.0,99.0,99.0,170.1793,294.0021,102.4207,267.0253,289.7145,99.0,99.0,0.0,0,0.0,-0.0323,0.1487,0.0163,1,5,0
8610.0,273.0,0,1,258.0,179.0,179.0,179.0,151.6188,59.0339,145.0,2.6926,2.6926,179.0,179.0,179.0,0,0.0,0.0222,0.5007,0.0301,5,3,0
3550.0,110.0,1,0,318.0,258.0,258.0,179.0,196.8972,183.1338,102.3963,92.0054,86.0233,258.0,258.0,0.0,0,0.0,0.323,0.439,0.0398,1,2,1
4433.0,136.0,0,1,238.0,199.0,199.0,199.0,91.3085,95.4529,50.9215,48.0885,50.2842,199.0,199.0,0.0,0,199.0,0.0487,0.0442,0.0074,5,2,1
4125.0,132.0,1,1,199.0,239.0,239.0,139.0,153.0033,146.7762,62.514,88.6143,76.1183,159.0,159.0,0.0,1,557.0,0.3335,0.55,0.0188,10,5,0
4655.0,144.0,1,0,99.0,139.0,139.0,179.0,356.6402,105.8702,408.0012,49.2443,48.5,139.0,139.0,0.0,0,278.0,-0.0683,-0.0238,0.0152,3,1,0
2790.0,85.0,1,0,438.0,20.0,20.0,179.0,83.6436,147.6558,125.1599,92.7968,87.7268,20.0,20.0,0.0,1,20.0,-0.3508,0.5542,0.0018,6,2,1
2275.0,73.0,0,0,319.0,120.0,120.0,299.0,64.438,55.3828,71.5052,40.5247,43.6835,120.0,120.0,658.0,0,359.0,1.2322,2.1322,0.0074,2,4,0
561.0,18.0,0,1,139.0,80.0,179.0,80.0,432.2962,171.1586,372.3882,62.5979,46.9814,179.0,89.5,279.0,0,0.0,0.0813,0.1138,0.0295,4,5,0
9298.0,289.0,1,1,80.0,239.0,239.0,119.0,137.7725,152.942,142.436,41.6773,46.9068,99.0,99.0,100.0,1,338.0,0.2737,0.3857,0.0048,10,2,1
4478.0,138.0,1,0,258.0,239.0,239.0,278.0,72.8011,258.774,109.9864,71.7948,86.7006,239.0,239.0,0.0,0,0.0,0.2712,0.2712,0.0296,1,1,0
6614.0,196.0,1,0,99.0,80.0,80.0,0.0,55.3195,0.0,121.4907,75.6257,52.1464,80.0,80.0,0.0,0,0.0,0.356,0.356,0.0672,7,1,1
7835.0,240.0,1,0,99.0,119.0,119.0,179.0,163.8429,0.0,140.6023,65.683,65.5934,159.0,159.0,0.0,1,159.0,-0.0404,-0.0404,0.0152,2,2,1
2108.0,66.0,0,0,179.0,179.0,179.0,139.0,121.1084,98.6927,103.0776,14.7054,20.5973,179.0,179.0,0.0,1,179.0,0.1649,0.3234,0.0179,5,1,0
5601.0,167.0,1,1,0.0,159.0,915.0,159.0,0.0,62.5,0.0,94.9539,50.9215,915.0,228.75,0.0,1,716.0,0.0835,0.1315,0.0615,1,1,0
8797.0,278.0,1,1,119.0,179.0,179.0,139.0,538.5165,698.5517,544.6476,20.3039,18.9737,179.0,179.0,616.0,0,0.0,0.2133,0.1913,0.0239,10,2,0
1111.0,33.0,0,1,199.0,179.0,179.0,119.0,144.5701,742.8879,187.2165,42.8077,55.2472,139.0,139.0,119.0,1,1689.0,0.1819,0.1819,0.0182,1,2,0
2584.0,78.0,1,1,219.0,219.0,378.0,199.0,93.2269,568.4259,74.3303,23.2433,180.5692,498.0,249.0,896.0,1,1654.0,1.525,1.49,0.0126,5,5,0
6510.0,193.0,0,1,159.0,80.0,80.0,139.0,270.5818,147.7168,178.0028,91.4166,87.7852,80.0,80.0,0.0,0,0.0,0.0319,0.5514,0.0338,4,3,1
635.0,21.0,1,1,179.0,179.0,179.0,199.0,86.7943,429.6283,96.8349,100.0112,91.5,179.0,179.0,0.0,0,0.0,0.1051,0.1391,0.0166,7,1,0
2215.0,70.0,0,1,219.0,20.0,20.0,219.0,1317.3121,141.0009,123.4058,6.7082,5.0,20.0,20.0,0.0,0,20.0,1.5159,2.0074,0.0016,8,5,1
7984.0,248.0,1,0,80.0,139.0,139.0,139.0,325.1538,212.9941,340.0059,8.9022,30.7937,139.0,139.0,0.0,0,0.0,0.2263,0.3283,0.019,9,4,1
9432.0,292.0,1,0,139.0,99.0,99.0,139.0,83.8824,234.5021,136.4881,61.5833,57.7603,99.0,99.0,0.0,0,0.0,0.1286,0.1771,0.0199,6,1,1
981.0,30.0,1,0,179.0,258.0,258.0,139.0,84.8896,367.1597,87.0919,79.6571,79.4292,239.0,239.0,796.0,0,0.0,0.0774,0.1174,0.0245,3,1,0
3678.0,115.0,1,0,239.0,80.0,80.0,139.0,599.8687,628.9141,563.0142,56.1894,56.029,80.0,80.0,0.0,1,0.0,0.1135,0.2485,0.0163,5,7,1
10228.0,311.0,1,0,119.0,99.0,99.0,99.0,170.6173,173.2404,124.4026,58.331,57.6043,99.0,99.0,0.0,0,0.0,0.0802,0.1767,0.0124,6,4,0
3073.0,93.0,0,0,179.0,199.0,199.0,379.0,122.3121,134.0755,98.4886,69.7585,88.7384,199.0,199.0,0.0,0,199.0,-0.1094,0.1626,0.0151,4,3,0
6461.0,191.0,1,0,80.0,80.0,80.0,179.0,214.5985,192.2531,133.0601,86.5231,84.0669,80.0,80.0,0.0,0,0.0,0.1479,0.0939,0.0171,3,4,0
4151.0,133.0,1,0,159.0,239.0,239.0,238.0,183.5824,164.5068,120.0042,68.7314,65.3491,159.0,159.0,0.0,0,557.0,0.0395,0.0085,0.0114,3,3,0
4042.0,130.0,1,1,139.0,239.0,239.0,139.0,579.1032,171.5488,674.1409,95.0474,95.0118,239.0,239.0,0.0,0,0.0,0.2346,0.3241,0.022,6,1,0
279.0,8.0,0,1,119.0,159.0,159.0,159.0,192.9747,220.5385,205.1975,18.7683,26.5754,159.0,159.0,0.0,0,0.0,0.3719,0.3719,0.0319,7,2,1
3705.0,116.0,1,0,99.0,159.0,159.0,139.0,213.5843,149.1107,115.7411,100.9604,94.0213,159.0,159.0,0.0,0,0.0,0.2776,0.6371,0.0392,4,2,1
1913.0,60.0,1,0,179.0,80.0,80.0,99.0,99.4409,106.4918,103.2376,48.8185,54.4541,80.0,80.0,0.0,0,0.0,0.2239,0.2724,0.0387,7,1,0
5452.0,164.0,1,0,199.0,417.0,417.0,119.0,117.0171,344.0124,112.641,16.7705,51.3128,417.0,417.0,0.0,0,0.0,0.1787,0.1457,0.0355,3,6,1
2426.0,76.0,1,0,20.0,120.0,120.0,219.0,114.0537,337.7965,15.5242,99.2472,84.0015,120.0,120.0,0.0,0,0.0,0.1707,1.2217,0.0134,6,3,1
3716.0,117.0,1,0,139.0,139.0,139.0,80.0,257.7518,29.5169,317.4161,51.7929,54.6923,139.0,139.0,0.0,0,0.0,0.3576,0.4406,0.0395,3,1,0
4091.0,131.0,1,0,139.0,179.0,179.0,139.0,162.0378,420.4741,120.9339,45.8394,26.6317,179.0,179.0,0.0,0,0.0,0.5086,0.5086,0.036,5,6,0
4775.0,147.0,1,0,139.0,139.0,139.0,179.0,168.0186,257.2105,123.1016,41.5482,24.1868,139.0,139.0,0.0,0,0.0,0.3581,0.4201,0.0315,9,4,1
10559.0,323.0,1,0,139.0,179.0,179.0,99.0,75.326,113.6717,53.1601,29.5381,30.9233,179.0,179.0,0.0,0,0.0,0.2822,0.2847,0.0834,1,4,0
2683.0,81.0,0,1,140.0,219.0,558.0,279.0,701.005,230.0804,670.6489,76.4232,218.5824,558.0,186.0,0.0,0,0.0,0.2295,0.9595,0.0596,3,2,1
2127.0,67.0,1,0,279.0,239.0,458.0,199.0,163.7208,54.1872,183.5211,47.1832,106.6255,458.0,229.0,0.0,0,0.0,2.9684,2.9684,0.181,3,3,1
5510.0,165.0,0,1,298.0,239.0,378.0,199.0,253.0494,140.788,169.2395,95.6883,116.5204,179.0,179.0,816.0,0,179.0,0.05,0.062,0.0187,2,5,1
8006.0,249.0,1,0,0.0,99.0,99.0,219.0,110.2905,102.06,26.4197,90.2552,96.5194,179.0,179.0,398.0,0,179.0,0.0498,0.2638,0.0322,1,2,1
6380.0,188.0,1,0,219.0,159.0,159.0,219.0,208.5863,140.1517,152.0,61.8971,62.508,159.0,159.0,0.0,0,0.0,0.0945,0.663,0.0379,10,7,0
4452.0,137.0,1,1,278.0,199.0,199.0,259.0,77.4209,274.0,97.6524,34.6302,55.6529,199.0,199.0,0.0,0,696.0,0.1432,0.1617,0.0248,2,1,1
6255.0,184.0,1,0,80.0,99.0,99.0,99.0,108.8726,139.4104,142.2146,44.78,63.9551,99.0,99.0,0.0,0,99.0,0.188,0.179,0.0306,3,3,1
4304.0,135.0,0,1,179.0,179.0,179.0,219.0,118.6054,103.5978,44.1022,72.0069,82.2192,179.0,179.0,0.0,0,0.0,0.208,0.231,0.0111,10,3,0
7933.0,246.0,1,1,139.0,219.0,219.0,119.0,232.1659,95.8853,297.6189,76.1003,76.2053,199.0,199.0,0.0,0,199.0,0.0358,0.1988,0.0339,7,1,1
10457.0,319.0,1,0,80.0,99.0,99.0,99.0,138.5469,213.9024,139.7784,54.0856,130.501,437.0,145.6667,0.0,1,99.0,0.2277,0.0057,0.0777,2,1,1
4430.0,136.0,1,1,159.0,219.0,219.0,179.0,97.3255,185.7969,191.7081,121.7631,131.577,199.0,199.0,0.0,0,219.0,0.0502,0.0487,0.0074,5,6,1
4186.0,133.0,1,0,179.0,239.0,239.0,179.0,529.6414,285.9204,631.1521,96.5013,94.2987,239.0,239.0,0.0,0,0.0,0.1955,0.205,0.0171,10,1,0
750.0,22.0,0,1,179.0,179.0,179.0,179.0,372.9786,189.5534,261.0172,115.5725,101.4704,179.0,179.0,0.0,0,358.0,0.1391,0.2271,0.0107,8,3,0
2780.0,85.0,1,1,0.0,100.0,100.0,359.0,70.0874,61.0512,29.5296,54.8293,51.2079,20.0,20.0,0.0,0,0.0,-0.2753,-0.0108,0.0018,3,2,0
4257.0,134.0,1,0,238.0,179.0,179.0,179.0,77.5065,122.001,29.0689,59.3401,60.7289,179.0,179.0,0.0,0,0.0,0.2625,0.409,0.0092,9,3,0
8300.0,259.0,1,0,258.0,119.0,119.0,99.0,198.1067,470.5159,146.3728,78.1937,54.0833,119.0,119.0,0.0,0,0.0,0.0344,0.1319,0.0223,1,5,0
7312.0,224.0,1,0,418.0,99.0,99.0,139.0,51.4782,204.7877,108.9082,76.1577,74.4312,99.0,99.0,0.0,0,0.0,0.0753,0.0713,0.0147,10,1,0
8662.0,275.0,0,1,99.0,159.0,159.0,219.0,258.56,355.777,313.6399,87.8877,73.1642,80.0,80.0,558.0,0,0.0,0.1053,0.1568,0.0108,4,2,0
4355.0,136.0,1,1,179.0,139.0,139.0,199.0,153.018,82.3772,74.108,82.2572,75.326,139.0,139.0,0.0,0,0.0,-0.0438,0.0047,0.0052,1,5,0
569.0,18.0,1,0,139.0,139.0,139.0,139.0,129.2604,129.3223,21.1896,111.3643,101.6132,139.0,139.0,0.0,0,0.0,0.1138,0.1538,0.0229,7,2,1
8211.0,256.0,1,0,238.0,119.0,119.0,99.0,85.6461,156.7713,54.1202,44.7689,48.3994,119.0,119.0,0.0,0,0.0,0.2254,0.2364,0.0102,3,2,1
4309.0,135.0,1,1,199.0,80.0,80.0,199.0,742.0197,71.8923,786.482,46.0435,61.0942,99.0,99.0,99.0,0,0.0,0.231,0.1165,0.0061,8,2,0
2738.0,83.0,1,1,359.0,259.0,259.0,199.0,88.9508,113.1923,108.462,56.6127,101.5406,259.0,259.0,0.0,0,379.0,0.3645,1.16,0.0259,10,1,0
4926.0,150.0,1,0,139.0,179.0,179.0,179.0,80.7233,101.4938,25.4951,61.5508,68.0018,179.0,179.0,0.0,1,179.0,0.1121,0.1211,0.0161,5,2,0
2068.0,66.0,1,1,258.0,99.0,99.0,80.0,102.2314,181.0249,126.8227,40.0031,45.1054,99.0,99.0,279.0,0,418.0,0.0564,0.3264,0.0099,3,1,1
3876.0,124.0,0,0,258.0,199.0,199.0,199.0,203.141,245.0,92.6553,127.06,131.3202,199.0,199.0,0.0,0,0.0,0.1143,0.0933,0.0265,5,3,1
9007.0,283.0,1,0,119.0,139.0,139.0,119.0,216.5369,374.5013,69.3758,153.0694,145.7438,139.0,139.0,0.0,0,0.0,0.0517,0.3507,0.0195,6,2,1
9027.0,284.0,1,0,159.0,139.0,139.0,80.0,195.1442,184.34,67.082,132.035,129.6862,139.0,139.0,0.0,0,139.0,0.1387,0.2257,0.0163,1,2,1
7356.0,225.0,1,0,139.0,139.0,139.0,179.0,99.5452,580.7342,58.4209,38.513,48.8595,139.0,139.0,0.0,0,0.0,0.1033,0.0513,0.0139,7,4,0
2762.0,84.0,1,0,299.0,239.0,379.0,219.0,130.853,140.0652,230.8354,109.6643,197.624,379.0,189.5,0.0,0,0.0,1.1967,1.8407,0.0919,3,1,1
7404.0,226.0,1,0,298.0,159.0,159.0,179.0,89.9611,271.5,149.7732,93.5013,99.7121,159.0,159.0,0.0,0,0.0,0.0073,0.0293,0.0194,10,2,0
275.0,8.0,1,0,119.0,139.0,139.0,139.0,503.4047,222.3342,509.1738,100.1249,92.3499,139.0,139.0,0.0,0,0.0,0.1499,0.3719,0.0279,10,1,0
1349.0,42.0,0,1,139.0,99.0,99.0,80.0,240.6372,140.4315,174.0718,69.6796,76.6877,139.0,139.0,219.0,0,0.0,0.1267,0.1567,0.0148,6,2,1
10910.0,336.0,1,0,139.0,119.0,218.0,199.0,186.0544,75.5149,95.6347,97.5666,93.8416,218.0,109.0,0.0,0,0.0,0.0535,0.1465,0.0186,6,5,1
4298.0,135.0,1,0,139.0,238.0,238.0,199.0,263.9555,244.2048,169.1065,94.6322,58.6195,238.0,238.0,0.0,0,0.0,0.2655,0.27,0.0147,9,2,1
4121.0,132.0,1,1,239.0,139.0,139.0,239.0,135.9062,454.0069,74.7329,56.8177,52.0384,139.0,139.0,3363.0,0,359.0,0.4465,0.3335,0.0164,10,6,0
9463.0,293.0,1,1,298.0,139.0,139.0,99.0,208.5402,433.5049,124.5793,87.6156,87.122,139.0,139.0,4690.0,0,297.0,0.0956,0.2636,0.0097,7,3,0
7091.0,215.0,1,0,80.0,139.0,139.0,100.0,110.8896,273.5804,69.5845,48.1274,45.7739,139.0,139.0,0.0,0,0.0,0.2843,0.4063,0.0251,9,2,1
6399.0,189.0,1,0,119.0,99.0,99.0,80.0,140.1856,122.1024,182.5705,62.0725,51.2957,99.0,99.0,0.0,0,0.0,-0.034,0.0355,0.0179,5,2,0
64.0,2.0,1,0,139.0,80.0,80.0,99.0,192.5058,168.2409,152.0822,43.6578,30.3356,80.0,80.0,0.0,0,0.0,0.1605,0.203,0.0075,7,6,0
9852.0,304.0,1,1,119.0,219.0,219.0,139.0,164.7741,425.4894,69.8928,99.29,98.1899,219.0,219.0,0.0,1,3561.0,0.065,0.139,0.0177,1,4,0
7330.0,225.0,1,0,99.0,119.0,119.0,139.0,158.5599,120.5259,95.901,83.2857,79.577,119.0,119.0,238.0,0,0.0,0.2543,0.2008,0.0119,3,3,0
1409.0,43.0,1,1,139.0,258.0,258.0,239.0,170.5,98.256,180.4993,74.108,81.0247,239.0,119.5,0.0,0,0.0,0.1837,0.2327,0.0198,6,1,1
667.0,21.0,1,1,159.0,119.0,119.0,159.0,131.5485,107.8378,34.0147,95.9231,92.4446,100.0,100.0,497.0,1,100.0,0.1786,0.4941,0.0093,8,2,0
7697.0,237.0,1,0,99.0,199.0,199.0,139.0,186.7492,209.0215,192.2082,15.2315,13.6473,199.0,199.0,0.0,0,0.0,0.1991,0.4061,0.1022,3,3,1
9394.0,291.0,1,0,159.0,99.0,99.0,139.0,319.8066,100.7795,305.0,26.6271,11.3137,99.0,99.0,139.0,0,0.0,0.2497,0.2232,0.0155,5,7,1
347.0,10.0,1,1,378.0,258.0,258.0,199.0,919.1632,0.0,895.8929,42.2019,40.7462,80.0,80.0,0.0,0,80.0,0.4939,0.4939,0.0137,8,1,1
5554.0,166.0,1,0,239.0,159.0,159.0,119.0,211.2865,62.3939,175.0029,41.0488,59.0085,159.0,159.0,0.0,0,0.0,0.166,0.159,0.0119,2,4,1
1063.0,32.0,1,0,179.0,258.0,258.0,179.0,241.5186,110.0227,225.0089,23.7592,23.585,258.0,258.0,0.0,0,0.0,0.0834,0.1034,0.0782,2,3,0
9634.0,297.0,1,0,179.0,179.0,179.0,179.0,69.1809,246.0046,114.1096,40.302,15.2069,179.0,179.0,0.0,0,0.0,0.0916,0.1271,0.0348,2,2,1
8466.0,267.0,1,0,159.0,219.0,219.0,219.0,62.566,232.9211,27.5136,70.0321,67.0615,219.0,219.0,0.0,0,0.0,0.2807,0.3002,0.0435,1,3,1
7227.0,221.0,1,0,99.0,139.0,139.0,99.0,291.5017,181.0249,221.4001,101.1781,101.0198,139.0,139.0,0.0,0,0.0,0.1016,0.1771,0.0314,7,5,0
1297.0,41.0,1,1,139.0,139.0,139.0,99.0,584.7959,81.2527,684.8073,94.0479,88.8623,239.0,239.0,1132.0,0,0.0,0.3152,0.3222,0.0254,10,1,0
8796.0,278.0,1,0,119.0,119.0,119.0,179.0,203.0185,538.5165,316.0,123.584,144.3892,119.0,119.0,0.0,0,119.0,0.2133,0.2133,0.0159,9,5,0
8700.0,276.0,1,0,99.0,139.0,139.0,139.0,170.2447,307.6967,242.6685,82.0549,94.5846,139.0,139.0,0.0,0,0.0,0.1533,0.1008,0.0244,4,1,1
10158.0,310.0,1,1,0.0,139.0,139.0,80.0,0.0,141.726,0.0,89.1768,103.0946,139.0,139.0,0.0,0,278.0,0.1192,0.4172,0.0179,2,1,0
4172.0,133.0,1,0,80.0,179.0,179.0,159.0,880.3602,92.0448,937.9259,52.4047,43.1567,179.0,179.0,0.0,0,0.0,0.044,0.2085,0.0128,7,1,1
6456.0,191.0,0,1,219.0,99.0,99.0,119.0,109.5468,154.9298,86.122,30.0167,26.8561,99.0,99.0,0.0,1,0.0,0.2589,0.1599,0.0212,2,6,1
10311.0,315.0,1,0,179.0,258.0,258.0,139.0,112.3221,159.5384,57.0351,54.555,75.3077,258.0,258.0,0.0,0,0.0,0.3628,0.2533,0.0343,1,2,1
683.0,22.0,1,1,298.0,338.0,477.0,199.0,192.0059,129.1395,237.8571,74.0017,125.025,477.0,238.5,1928.0,1,1953.0,0.1326,0.1466,0.0286,3,1,1
9229.0,289.0,1,1,139.0,99.0,99.0,99.0,187.5167,262.3738,171.2367,16.5605,16.9853,99.0,99.0,6363.0,1,4116.0,0.1507,0.2952,0.0048,4,3,0
4803.0,148.0,0,1,219.0,258.0,258.0,139.0,185.5108,86.2047,195.041,12.2577,20.2485,258.0,258.0,417.0,1,258.0,0.3006,0.3161,0.0147,4,5,0
4685.0,144.0,1,0,179.0,179.0,179.0,219.0,165.0485,198.0057,81.7863,86.2279,75.0483,179.0,179.0,0.0,0,0.0,0.1437,0.1427,0.0196,8,6,0
9705.0,299.0,1,0,199.0,179.0,179.0,119.0,479.0942,84.9779,488.8609,30.0832,32.5154,179.0,179.0,119.0,0,0.0,0.0425,0.043,0.0388,1,5,0
2087.0,66.0,1,1,119.0,159.0,239.0,100.0,874.0631,138.1304,937.0048,67.487,63.8847,159.0,159.0,0.0,1,159.0,0.1339,0.1859,0.0159,8,1,0
2143.0,68.0,1,0,20.0,339.0,339.0,219.0,113.381,97.1249,74.3236,39.6232,110.7079,339.0,339.0,0.0,0,0.0,0.6819,2.3504,0.0798,8,1,1
9310.0,289.0,0,0,80.0,80.0,80.0,179.0,1146.5217,172.9227,194.3656,6.1033,16.3783,80.0,80.0,0.0,0,80.0,0.0697,0.1522,0.0039,8,4,0
5484.0,164.0,1,0,80.0,80.0,80.0,80.0,448.1166,255.811,482.0,45.2217,49.7393,80.0,80.0,0.0,0,80.0,0.2487,0.3522,0.0068,9,2,1
4319.0,135.0,0,0,139.0,179.0,179.0,99.0,295.7047,140.5889,281.016,23.0326,12.083,179.0,179.0,0.0,0,179.0,-0.0,0.0335,0.0111,6,4,1
467.0,14.0,1,1,139.0,298.0,298.0,656.0,692.9939,132.9596,786.9752,91.6038,99.5038,278.0,278.0,0.0,0,0.0,0.1523,0.1613,0.0328,5,1,1
4528.0,140.0,1,0,179.0,239.0,239.0,199.0,172.9169,89.4218,200.0225,31.7844,49.5404,239.0,239.0,0.0,1,478.0,0.1052,0.1572,0.0474,5,1,1
945.0,29.0,1,0,219.0,199.0,199.0,159.0,52.9009,220.0528,105.6456,86.9612,78.5016,199.0,199.0,0.0,0,0.0,0.1394,0.2099,0.0681,3,1,1
9786.0,301.0,1,0,99.0,159.0,159.0,139.0,124.2266,726.9458,216.0579,87.8778,76.0345,159.0,159.0,0.0,1,159.0,0.0385,0.1345,0.0183,10,6,0
7153.0,219.0,1,0,139.0,259.0,259.0,99.0,278.8301,338.6333,278.4601,29.3471,21.691,259.0,259.0,99.0,0,100.0,0.1556,0.1586,0.0412,2,4,0
6919.0,209.0,1,0,139.0,179.0,179.0,119.0,37.7127,560.5644,133.9888,91.6624,89.3784,179.0,179.0,0.0,1,179.0,0.2303,0.6398,0.0571,1,1,1
7107.0,216.0,1,1,99.0,159.0,239.0,179.0,98.1122,232.5048,103.8557,98.1033,79.404,179.0,179.0,0.0,0,318.0,0.0871,0.1316,0.0417,9,1,0
4364.0,136.0,0,1,398.0,239.0,239.0,179.0,225.5355,159.0503,214.3362,17.4141,10.5948,278.0,139.0,0.0,0,278.0,0.0377,0.0137,0.0104,3,3,0
947.0,29.0,1,0,159.0,119.0,119.0,80.0,106.0389,381.1263,105.7592,8.0156,6.1847,119.0,119.0,0.0,0,0.0,0.1339,0.2099,0.0407,6,3,1
5142.0,155.0,1,1,99.0,159.0,159.0,99.0,148.0034,393.0919,219.8227,84.1204,88.6848,159.0,159.0,0.0,1,80.0,0.2688,0.3358,0.0143,10,1,1
6411.0,189.0,0,1,139.0,100.0,319.0,119.0,225.633,617.2773,280.765,45.2134,196.0006,319.0,106.3333,0.0,0,0.0,0.1545,0.4955,0.0577,9,5,1
1325.0,42.0,0,1,159.0,99.0,99.0,139.0,220.4342,211.254,353.085,134.8824,113.8178,99.0,99.0,0.0,0,0.0,0.0727,0.0837,0.0106,1,4,1
5833.0,173.0,1,0,199.0,239.0,239.0,258.0,108.0116,291.776,68.884,44.8135,42.547,239.0,239.0,0.0,0,0.0,0.237,0.0975,0.043,2,4,0
9543.0,294.0,1,0,159.0,80.0,80.0,139.0,58.0775,302.6434,30.0,21.587,17.2047,80.0,80.0,0.0,0,0.0,0.1711,0.6081,0.0134,6,5,1
9840.0,303.0,1,0,119.0,119.0,119.0,100.0,1242.2973,602.8766,321.4467,1095.8002,82.9367,119.0,119.0,0.0,0,0.0,0.2395,0.2635,0.0233,8,1,1
10093.0,308.0,1,0,219.0,80.0,80.0,80.0,148.4461,158.418,85.3756,72.0069,83.1039,80.0,80.0,0.0,0,139.0,0.0122,0.0122,0.0086,6,2,0
412.0,12.0,1,0,119.0,238.0,238.0,99.0,149.0252,728.3716,115.0174,36.8816,21.225,238.0,238.0,0.0,0,0.0,0.2658,0.3083,0.0429,8,8,0
3554.0,110.0,1,1,397.0,219.0,219.0,298.0,117.772,280.5071,190.0658,72.7083,76.9172,219.0,219.0,0.0,0,0.0,0.3765,0.439,0.0338,4,1,1
10366.0,316.0,1,0,80.0,99.0,99.0,99.0,435.9014,68.884,428.2242,42.003,42.3586,99.0,99.0,0.0,0,0.0,0.3988,0.1748,0.0184,7,2,0
10092.0,308.0,1,0,259.0,219.0,219.0,80.0,631.6051,148.4461,643.0498,39.246,43.0029,219.0,219.0,0.0,0,0.0,0.0122,0.0122,0.0234,6,1,0
7300.0,224.0,1,0,219.0,99.0,198.0,139.0,219.1124,223.2896,88.2383,133.4541,124.4598,198.0,99.0,0.0,0,0.0,0.0528,0.0578,0.0295,3,2,0
10147.0,309.0,1,0,99.0,179.0,179.0,99.0,172.1918,231.0779,203.4945,34.7311,40.5617,179.0,179.0,0.0,0,0.0,0.3242,0.3397,0.0212,9,1,0
7065.0,215.0,1,1,80.0,179.0,179.0,219.0,164.0831,178.1327,106.9766,67.309,65.6601,179.0,179.0,0.0,0,318.0,0.2343,0.2583,0.0323,1,3,0
2415.0,76.0,1,1,199.0,279.0,498.0,179.0,1242.8944,131.0057,372.082,992.5106,152.3959,418.0,209.0,597.0,0,0.0,-0.3943,0.7267,0.0467,4,2,1
7427.0,227.0,1,1,0.0,179.0,179.0,80.0,0.0,116.1658,0.0,160.7809,176.1022,179.0,179.0,218.0,0,0.0,0.1067,0.2347,0.0171,2,1,1
10834.0,334.0,1,0,219.0,159.0,378.0,199.0,120.6493,277.5018,123.6649,188.362,84.8999,378.0,189.0,0.0,0,0.0,0.19,0.25,0.0625,1,1,0
10081.0,308.0,1,0,199.0,179.0,179.0,139.0,57.8662,77.4919,178.0169,118.4926,108.0116,139.0,139.0,0.0,1,139.0,0.0242,-0.0023,0.0149,3,2,0
2187.0,70.0,0,1,20.0,199.0,199.0,199.0,140.0143,241.2105,164.2468,28.0713,20.4022,159.0,159.0,0.0,1,477.0,-0.0861,0.4174,0.0129,6,3,0
3040.0,93.0,1,0,179.0,219.0,219.0,179.0,282.799,200.0625,150.7481,146.4923,128.6546,219.0,219.0,0.0,0,0.0,0.5216,1.3871,0.0166,1,5,1
768.0,23.0,1,0,99.0,199.0,199.0,238.0,253.7504,184.017,327.2323,83.7929,94.0479,199.0,199.0,0.0,0,0.0,0.1296,0.1351,0.0307,3,1,1
1288.0,41.0,1,0,199.0,199.0,298.0,338.0,128.8303,70.4006,155.5956,35.5141,63.0714,298.0,149.0,0.0,0,0.0,0.2992,0.3377,0.0317,8,1,1
1969.0,61.0,0,1,139.0,139.0,357.0,179.0,590.5294,805.0531,479.3078,112.361,118.6529,536.0,178.6667,258.0,0,0.0,0.0874,0.0859,0.0431,4,8,0
2843.0,86.0,1,0,339.0,159.0,159.0,179.0,71.2969,534.6833,98.2344,58.5,68.1652,159.0,159.0,0.0,0,0.0,-0.0278,1.1002,0.0181,8,1,0
9450.0,293.0,1,1,139.0,298.0,298.0,179.0,300.0504,124.6445,204.3526,100.2821,79.0063,298.0,298.0,1611.0,0,3462.0,0.1456,0.1456,0.0207,2,5,0
1263.0,40.0,1,0,99.0,258.0,258.0,119.0,463.2043,92.5662,521.5515,58.8218,56.5685,258.0,258.0,0.0,0,0.0,0.1187,0.1127,0.0742,3,1,0
3570.0,110.0,1,0,119.0,239.0,239.0,99.0,219.0576,228.3555,284.7385,67.7588,88.5113,239.0,239.0,0.0,0,0.0,0.003,0.007,0.0369,10,1,0
4932.0,150.0,0,1,179.0,139.0,139.0,239.0,180.5028,105.6279,123.0,54.5711,64.5949,139.0,139.0,0.0,0,0.0,0.1031,0.2356,0.0125,6,3,0
8298.0,259.0,1,0,139.0,238.0,238.0,258.0,155.6157,165.7181,74.1687,80.1265,83.6496,238.0,238.0,0.0,0,0.0,-0.0691,0.1319,0.0445,1,2,0
