ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
86,159,3,98,28,0,0,100,-7,7,28,1,36,0,4,4,28,-8,1,2,0,75
69,226,4,95,41,1,0,93,38,6,46,2,26,0,1,1,8,59,3,4,1,42
70,88,16,48,12,0,0,100,-7,7,12,0,8,0,1,1,79,89,7,1,2,89
56,316,13,143,9,6,4,50,2,1,15,0,21,0,1,1,36,-8,4,1,0,63
71,55,3,30,20,0,0,100,-7,7,14,4,45,-7,1,1,40,94,6,4,0,91
76,165,6,87,29,1,1,95,49,6,43,3,65,0,0,0,31,58,4,6,1,71
74,193,2,84,14,0,0,100,-7,7,21,3,27,4,2,2,77,-8,5,-8,2,83
71,71,2,39,28,0,0,97,11,4,32,2,13,0,0,0,1,79,3,2,1,26
65,148,2,57,33,0,0,91,7,4,36,5,37,5,2,1,35,90,11,2,1,81
90,292,4,102,13,0,0,100,-7,7,13,1,15,7,0,0,0,-8,0,1,0,13
65,305,4,74,18,6,6,60,12,6,25,2,48,0,1,1,8,98,1,2,0,60
89,137,15,75,14,0,0,100,-7,7,14,0,0,-8,0,0,3,-8,3,-8,0,50
91,396,22,127,18,0,0,100,-7,7,18,0,17,-8,0,0,5,-8,1,-8,0,50
78,41,3,16,3,0,0,100,-7,7,3,2,67,-7,16,16,0,-8,0,1,-8,50
71,227,7,81,24,1,0,80,3,3,25,3,8,0,1,1,4,89,2,2,0,33
84,137,0,73,49,0,0,100,-7,7,51,2,25,0,1,1,1,-8,1,2,0,17
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
61,58,15,41,2,4,4,100,-7,0,7,0,67,0,0,0,0,-8,0,-8,-8,0
70,90,6,65,51,0,0,100,-7,7,17,4,16,4,2,1,14,43,10,3,3,42
69,257,2,111,10,2,0,71,0,4,14,1,43,-7,1,1,51,-8,3,1,0,80
65,121,4,61,29,0,0,90,13,6,1,3,37,-7,1,1,39,32,4,6,2,69
75,336,9,98,22,1,0,91,13,6,23,1,39,0,0,0,16,91,2,3,0,83
79,345,17,124,12,0,0,100,-7,7,12,0,33,0,3,3,53,-8,1,1,1,33
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
68,276,2,59,27,1,1,100,-7,6,31,2,42,0,4,4,9,70,3,4,0,47
63,282,4,71,29,2,2,88,1,4,32,4,69,0,1,1,4,81,5,4,0,82
59,90,4,55,52,0,0,98,3,4,22,3,33,0,2,2,15,51,9,6,2,60
65,187,6,86,31,0,0,94,17,6,32,1,34,0,1,1,58,77,10,4,4,93
66,342,6,97,15,7,7,88,37,0,17,1,71,0,0,0,50,-8,3,1,1,100
66,122,5,72,17,0,0,94,4,4,17,2,24,0,1,1,48,89,3,3,1,50
83,177,6,77,40,1,0,98,49,6,41,3,54,0,1,1,19,70,3,5,0,62
73,169,4,93,10,0,0,100,-7,7,10,1,20,4,1,1,73,-8,4,-8,2,80
67,299,2,79,25,0,0,89,15,5,27,3,37,0,12,11,63,63,13,3,4,94
56,254,9,59,17,3,1,80,5,4,20,1,70,0,0,0,93,63,3,6,3,90
57,188,16,83,13,1,0,79,3,3,14,0,29,16,0,0,98,95,3,3,3,86
62,135,2,63,9,3,2,69,22,6,14,1,38,0,0,0,0,-8,0,-8,-8,0
65,106,5,42,11,1,0,92,22,6,13,3,31,0,2,2,60,-8,4,1,1,83
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,90,7,37,12,2,2,92,51,6,14,4,38,0,3,3,82,95,4,4,2,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,184,14,89,12,0,0,100,-7,7,17,0,71,10,0,0,58,82,2,3,1,100
60,63,7,31,15,0,0,100,-7,7,16,3,56,6,0,0,64,93,3,4,3,64
64,111,2,70,5,2,2,75,31,6,8,1,25,0,8,8,0,95,0,1,-8,50
85,355,9,122,38,0,0,97,-8,6,38,1,26,-7,0,0,1,-8,7,1,0,44
75,200,1,63,48,0,0,98,25,6,53,2,31,-7,1,1,41,-8,3,1,1,36
69,71,9,38,11,1,1,100,-7,7,12,1,55,0,0,0,39,69,2,3,1,63
84,191,35,104,11,0,0,100,-7,7,12,0,58,0,2,0,4,50,1,2,0,75
83,476,5,125,28,1,0,90,33,6,30,3,23,0,1,1,5,-8,2,1,0,15
83,227,11,75,23,0,0,96,50,6,24,1,48,-7,0,0,0,-8,0,1,0,33
77,158,6,67,16,0,0,94,3,4,17,2,12,0,2,2,10,91,1,2,0,50
74,139,2,52,11,0,0,92,64,6,12,3,42,0,3,3,34,85,1,3,1,44
75,413,9,112,33,0,0,100,-7,7,33,1,30,0,0,0,59,49,5,2,1,80
66,284,32,107,15,2,2,82,3,4,17,0,53,0,1,1,19,50,3,2,1,63
72,259,5,91,26,1,1,96,15,0,28,1,30,0,0,0,51,95,5,2,1,70
58,53,4,21,12,0,0,100,-7,7,12,3,33,0,3,3,93,96,5,1,2,75
66,207,20,100,33,0,0,91,5,4,33,0,39,-7,0,0,51,81,9,2,2,79
56,58,33,46,2,0,0,50,2,4,2,0,100,0,6,6,-8,-8,-8,1,-8,100
81,234,9,93,27,0,0,89,32,6,29,1,19,1,2,2,16,17,4,3,0,47
63,262,18,80,23,0,0,83,1,4,23,0,4,-7,0,0,15,-8,9,1,2,83
86,178,7,75,19,0,0,100,-7,7,19,2,16,0,1,1,11,-8,6,-8,0,46
56,145,3,45,23,1,1,92,3,2,24,6,17,0,0,0,13,-8,10,2,2,75
66,71,8,32,6,2,2,86,64,6,7,1,71,3,1,1,54,57,1,3,-8,100
72,140,13,44,7,0,0,100,-7,7,7,0,71,-7,0,0,82,69,2,2,1,100
64,62,5,42,10,0,0,100,-7,7,10,1,0,0,2,2,84,-8,8,-8,4,80
55,313,21,119,18,2,1,64,3,3,22,0,36,0,1,1,55,56,6,2,5,75
66,173,8,58,17,2,1,85,2,0,20,4,45,0,0,0,7,68,3,2,0,75
73,347,8,120,37,1,1,95,22,6,53,2,46,0,1,1,66,84,5,2,2,70
70,172,19,85,29,0,0,100,-7,7,31,0,16,0,1,1,65,-8,9,1,3,77
84,203,10,83,32,0,0,100,-7,7,34,2,38,9,0,0,0,6,2,1,0,27
64,234,4,93,40,0,0,100,-7,7,27,5,23,-7,3,3,77,73,11,4,6,70
74,52,12,31,10,0,0,100,-7,7,10,0,60,0,0,0,38,61,2,3,2,83
70,118,7,45,17,0,0,88,11,4,17,4,35,0,0,0,15,-8,1,1,0,29
51,186,13,96,22,3,1,84,2,0,25,0,56,0,4,3,79,50,5,3,3,100
74,219,18,90,15,2,0,71,8,4,17,0,41,0,3,3,25,51,3,3,0,75
73,167,5,50,28,0,0,100,-7,7,17,5,34,0,1,1,21,93,2,7,1,47
78,182,5,63,22,0,0,91,60,6,22,1,36,-7,2,2,21,95,2,2,-8,100
59,208,18,88,28,0,0,96,22,6,28,0,25,0,1,1,82,76,7,2,6,83
88,228,16,70,22,0,0,100,-7,7,22,0,41,-7,0,0,0,-8,1,2,0,38
65,199,17,83,9,5,5,100,-7,6,9,0,56,22,0,0,88,77,3,2,1,100
88,190,6,65,20,0,0,100,-7,7,21,1,14,5,1,1,0,50,4,2,0,46
64,200,5,68,41,0,0,88,4,4,42,4,24,-7,0,0,11,66,3,4,1,47
83,401,18,109,14,0,0,100,-7,7,14,0,29,0,0,0,16,78,4,2,1,67
77,159,15,94,15,0,0,93,40,6,9,0,33,14,0,0,60,-8,4,2,2,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,155,9,63,18,0,0,100,-7,7,19,2,28,0,2,2,3,-8,3,2,0,50
55,247,13,79,32,2,1,83,4,0,35,0,31,0,0,0,93,29,8,3,6,87
74,199,1,47,31,0,0,100,-7,7,33,5,27,0,2,2,17,66,4,3,1,54
61,125,7,32,5,1,1,100,-7,7,6,3,60,0,1,1,232,83,1,3,1,100
86,247,6,81,29,0,0,100,-7,7,30,6,47,-8,0,0,2,74,3,5,0,53
65,61,2,26,13,1,1,100,-7,6,14,3,36,1,1,1,57,32,8,3,1,92
64,110,2,58,42,1,0,89,15,6,46,4,4,2,6,6,30,-8,12,1,1,74
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
58,216,12,86,23,0,0,88,3,4,53,0,29,1,1,1,84,-8,7,1,5,75
76,219,2,66,22,0,0,100,-7,7,24,2,25,0,0,0,24,92,3,3,1,35
63,217,1,100,31,2,2,100,-7,6,33,2,21,1,3,3,75,92,13,3,7,94
64,50,7,26,14,2,2,100,-7,6,15,3,43,8,0,0,64,77,3,3,1,55
70,224,21,68,21,0,0,90,23,6,21,0,38,0,3,3,23,44,1,1,0,29
69,312,15,94,27,1,0,82,11,4,30,0,18,15,0,0,54,62,2,2,1,56
73,156,5,49,25,0,0,96,-7,5,25,2,40,-7,1,1,58,88,7,9,1,80
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
57,118,16,54,2,7,7,20,10,4,10,0,40,0,4,4,40,33,1,3,0,83
77,206,2,70,33,0,0,100,-7,7,36,6,31,4,1,1,53,65,3,4,1,62
78,313,4,80,24,0,0,100,-7,7,24,2,42,0,0,0,25,62,5,2,2,58
75,221,6,43,58,0,0,100,-7,7,59,10,5,0,2,2,15,95,6,2,2,27
78,168,4,68,18,0,0,100,-7,7,18,2,33,0,0,0,22,47,5,2,0,70
71,182,20,76,13,1,1,85,16,6,14,0,31,19,0,0,35,-8,2,1,1,50
72,179,10,100,27,0,0,96,74,6,28,1,32,0,0,0,70,-8,4,1,1,86
84,196,13,144,48,0,0,100,-7,7,19,0,36,0,3,2,23,-8,4,1,1,56
76,42,18,27,7,0,0,100,-7,7,7,0,71,0,1,1,30,-8,1,3,0,80
76,164,11,77,16,1,0,88,26,6,17,1,12,-7,0,0,5,-8,1,1,0,25
72,324,11,94,23,0,0,100,-7,7,23,1,35,8,1,1,43,64,3,4,1,64
67,83,2,36,30,0,0,97,25,6,32,8,44,0,3,3,39,89,4,8,0,80
73,160,4,66,14,0,0,86,6,4,14,1,14,1,2,2,15,-8,3,1,1,40
66,163,19,73,14,0,0,93,27,6,14,0,64,0,0,0,51,58,2,2,2,67
72,86,6,45,15,0,0,87,25,6,16,3,38,0,2,2,33,-8,4,-8,0,67
70,298,5,71,24,0,0,96,81,6,47,6,13,0,2,2,29,-8,3,1,1,36
72,117,37,119,9,1,0,90,22,6,18,0,20,-7,0,0,24,-8,5,1,0,100
81,166,4,60,20,0,0,100,-7,7,21,1,20,5,1,1,0,3,1,3,0,25
78,137,32,86,24,0,0,100,-7,7,25,0,52,4,1,1,43,45,5,3,0,82
84,138,5,52,18,0,0,100,-7,7,18,1,44,0,1,1,9,67,5,4,0,69
78,154,7,90,15,0,0,93,50,6,15,1,20,12,0,0,39,70,7,2,1,90
85,141,15,77,25,0,0,96,30,6,32,0,12,11,0,0,1,-8,3,1,0,50
63,163,7,42,17,1,1,89,25,6,20,3,44,-7,0,0,58,87,4,4,2,100
76,-8,7,14,7,0,0,100,-7,7,0,2,0,10,0,0,5,-8,3,-8,0,75
80,191,5,112,18,0,0,100,-7,7,31,2,35,-7,0,0,32,-8,7,1,1,69
70,341,26,107,17,3,3,75,6,0,20,0,10,0,2,1,9,-8,3,1,0,40
68,373,2,105,33,0,0,91,4,4,34,2,50,21,0,0,36,70,3,3,1,55
74,217,5,94,28,0,0,100,-7,6,30,1,57,0,2,2,72,-8,4,2,3,75
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
73,137,0,64,17,0,0,89,19,6,18,2,33,0,2,2,42,78,4,3,0,58
72,65,14,31,13,1,1,100,-7,6,13,0,8,10,0,0,15,14,5,1,0,88
78,288,27,108,9,1,1,82,54,6,11,0,36,0,0,0,4,74,1,2,0,60
62,265,22,68,7,0,0,71,3,4,14,0,29,-7,0,0,79,-8,2,1,1,75
88,384,33,224,11,0,0,100,-7,7,11,0,9,0,0,0,15,-8,5,-8,0,56
66,234,4,69,54,2,1,98,60,6,60,4,25,0,2,2,19,62,6,4,0,57
84,169,14,81,20,0,0,100,-7,7,20,0,35,-7,1,1,17,-8,1,4,0,56
61,66,5,39,16,1,1,90,23,5,21,1,75,0,1,1,101,79,3,4,1,100
86,228,2,79,42,0,0,100,-7,7,17,4,20,0,6,6,9,-8,7,1,0,50
66,24,1,12,11,0,0,100,-7,7,12,5,17,0,0,0,42,100,3,1,3,67
75,146,2,58,18,0,0,100,-7,7,20,3,55,0,6,6,47,98,2,4,1,75
66,147,4,68,37,5,4,90,73,6,42,3,43,1,1,1,65,78,10,3,2,87
61,158,20,71,21,0,0,95,47,6,21,0,29,0,1,1,95,-8,7,2,4,100
64,120,11,49,29,0,0,100,-7,7,29,2,17,0,0,0,68,85,6,3,4,50
88,199,4,112,5,0,0,100,-7,7,5,1,40,3,1,1,5,98,3,1,0,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
86,170,37,106,12,0,0,100,-7,7,12,0,25,-8,0,0,18,-8,2,1,0,60
75,273,0,74,21,1,1,92,11,0,26,3,62,0,4,4,3,75,3,1,1,67
67,419,1,73,37,0,0,92,13,6,44,6,33,3,1,1,12,91,8,3,0,69
83,176,13,89,25,1,0,93,34,6,30,0,23,3,2,2,0,-8,2,1,0,30
80,186,4,83,29,0,0,100,-7,7,30,3,23,11,0,0,35,-8,5,1,1,50
67,59,83,125,5,2,2,83,75,6,1,0,67,21,0,0,-8,23,-8,2,-8,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
67,228,19,126,10,0,0,82,15,6,12,0,18,-7,3,3,37,-8,6,1,1,88
87,136,24,86,16,0,0,100,-7,7,6,0,38,0,2,2,0,-8,0,1,0,10
65,273,5,62,32,0,0,100,-7,7,51,4,59,-7,2,2,57,88,7,4,3,85
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
64,116,11,53,18,2,2,90,54,6,20,1,45,-7,1,1,72,65,6,5,2,100
82,125,16,63,9,0,0,100,-7,7,9,0,33,0,1,0,28,-8,1,1,0,40
78,195,1,38,29,0,0,100,-7,6,38,5,51,0,6,6,10,95,4,13,0,68
79,207,6,81,30,0,0,100,-7,7,31,4,16,0,2,2,8,63,6,2,0,41
55,223,23,107,12,2,1,79,2,4,15,0,36,0,0,0,86,50,4,3,2,100
84,213,7,62,19,0,0,100,-7,7,21,1,32,-7,2,2,13,79,4,2,0,50
65,241,4,80,25,0,0,96,3,4,25,1,32,1,2,2,37,-8,3,3,1,60
65,13,4,8,3,1,1,100,-7,6,3,2,67,-7,0,0,72,98,1,2,0,100
70,155,4,53,17,1,1,83,23,6,36,1,44,-7,3,3,43,78,4,4,1,80
88,314,10,103,10,0,0,100,-7,7,10,1,30,9,0,0,6,-8,3,1,0,80
60,163,2,57,43,1,0,96,22,6,47,11,44,0,8,8,35,62,7,1,1,47
71,77,2,38,12,0,0,92,24,6,13,3,15,0,1,1,63,80,3,1,1,80
72,400,5,146,38,1,0,97,45,6,39,2,21,3,1,1,26,97,3,2,1,38
91,278,32,131,33,0,0,100,-7,7,26,0,14,-8,0,0,5,-8,2,1,0,33
73,-8,1,104,12,1,0,93,5,3,0,1,43,-7,1,1,0,100,1,2,0,50
61,183,26,111,3,1,1,60,7,4,5,0,20,-7,1,1,94,-8,1,1,-8,100
85,203,8,59,15,0,0,100,-7,7,26,2,40,0,1,1,0,85,1,2,0,30
69,140,4,60,21,0,0,100,-7,7,22,5,55,-7,3,3,70,-8,6,1,1,88
77,186,35,73,9,1,1,90,-8,6,10,0,30,0,0,0,0,11,2,1,0,43
80,146,7,72,40,0,0,100,-7,7,43,1,26,2,2,2,29,-8,2,1,0,60
66,287,13,100,16,1,0,65,21,6,20,0,45,2,1,1,93,62,2,3,1,100
72,114,3,61,17,1,0,72,7,4,18,1,28,0,0,0,0,100,2,2,0,33
72,85,8,43,11,0,0,100,-7,7,11,2,0,0,1,1,57,-8,3,-8,2,33
64,175,20,115,13,2,0,56,35,6,16,0,19,19,0,0,85,74,9,1,6,91
65,-8,7,19,27,0,0,100,-7,7,0,5,0,1,3,3,41,-8,4,-8,2,36
64,46,13,28,4,0,0,100,-7,7,4,0,75,0,0,0,-8,-8,-8,1,-8,100
61,188,10,90,21,2,0,76,3,4,25,1,28,-7,5,5,60,-8,4,1,0,86
86,358,3,100,28,0,0,97,-8,6,29,2,34,5,0,0,0,-8,1,-8,0,17
64,131,3,48,13,0,0,92,6,4,13,3,23,0,1,1,85,-8,5,1,2,86
78,167,8,84,29,0,0,100,-7,7,43,3,30,0,1,1,24,84,6,4,0,71
73,243,18,122,20,0,0,95,3,4,21,0,5,-7,3,3,1,-8,4,-8,0,44
70,125,10,77,13,3,2,72,29,6,18,2,44,-7,4,4,9,77,4,2,0,100
62,143,5,53,35,1,0,92,1,3,36,5,33,0,2,0,3,18,3,2,0,33
68,168,13,76,31,0,0,97,1,4,31,0,16,2,1,1,42,-8,8,1,3,60
77,105,3,35,15,0,0,93,16,6,15,6,47,4,5,5,6,96,1,2,0,57
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
67,90,7,38,7,0,0,100,-7,7,7,1,57,5,1,1,91,52,1,2,1,75
74,107,4,59,22,1,1,96,71,6,23,1,17,3,1,1,23,26,2,2,1,44
76,222,4,85,47,0,0,100,-7,7,47,2,28,0,0,0,37,59,4,4,0,53
82,165,3,61,50,0,0,100,-7,7,51,4,47,-7,3,2,18,62,3,9,0,75
63,161,9,51,15,0,0,82,5,4,17,1,29,0,0,0,35,44,4,2,1,60
79,-8,4,81,18,0,0,94,43,6,0,1,17,0,3,3,0,65,1,3,0,50
59,82,2,25,30,1,0,97,46,6,32,9,31,1,1,1,50,71,13,6,2,83
90,363,15,84,37,0,0,100,-7,7,39,0,3,0,0,0,1,-8,3,1,0,15
82,476,3,113,25,0,0,100,-7,7,25,3,8,-7,3,3,0,98,4,1,1,29
55,88,4,43,9,1,0,82,2,3,12,2,27,-7,1,1,22,-8,3,1,0,57
71,140,6,74,17,0,0,94,70,6,17,3,29,0,0,0,73,94,5,3,2,100
76,317,2,63,20,0,0,91,40,5,22,4,9,3,3,3,29,-8,6,1,0,70
83,303,1,132,13,0,0,100,-7,7,15,2,20,0,2,2,15,-8,5,1,1,75
65,266,5,92,32,0,0,94,53,6,29,1,6,0,1,1,49,-8,16,1,8,77
73,333,1,102,25,0,0,96,16,6,27,4,26,0,5,5,37,3,3,3,-8,67
70,150,1,57,26,0,0,97,14,6,31,5,16,1,1,1,20,-8,7,1,2,56
57,207,13,69,21,1,1,86,2,0,2,0,41,-7,1,1,97,46,2,3,1,100
67,212,13,112,24,0,0,88,2,4,25,0,48,-7,1,1,21,71,6,4,1,100
69,193,12,167,36,0,0,100,-7,7,8,0,6,-8,0,0,85,-8,16,-8,13,71
82,221,11,87,25,0,0,100,-7,7,25,1,32,11,0,0,15,36,6,3,0,69
93,264,6,124,15,0,0,100,-7,7,26,1,0,-7,0,0,0,-8,1,-8,0,9
86,208,3,96,38,0,0,100,-7,7,38,2,8,-8,0,0,0,-8,1,1,0,13
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
77,516,14,110,10,0,0,90,14,6,10,0,30,0,1,1,55,79,3,2,1,86
70,243,7,80,57,0,0,98,-8,6,58,2,43,3,2,2,48,87,10,4,4,74
65,259,5,91,18,0,0,100,-7,7,27,2,11,0,1,1,89,-8,7,-8,5,80
68,21,13,16,3,0,0,67,3,4,3,0,67,0,0,0,0,76,0,2,0,67
75,140,21,58,34,0,0,97,23,6,34,0,50,0,0,0,0,52,1,3,0,33
78,97,13,51,14,0,0,93,45,6,14,0,21,-7,0,0,20,65,2,3,0,71
80,168,1,83,21,0,0,91,25,6,23,2,35,0,2,2,8,62,3,3,0,55
59,370,11,96,10,2,2,75,35,6,29,1,50,-7,1,1,76,-8,2,1,1,100
64,96,2,49,15,1,1,78,13,6,19,2,44,0,6,6,0,95,0,2,0,40
74,254,15,66,39,0,0,95,8,4,74,0,38,7,1,1,6,41,6,4,1,53
62,144,2,43,22,0,0,100,-7,7,23,3,35,0,1,1,74,41,6,4,3,71
85,275,2,83,15,0,0,100,-7,7,17,1,18,1,1,1,5,-8,2,-8,1,25
93,343,18,162,15,0,0,100,-7,7,14,0,13,-8,0,0,1,-8,2,2,0,33
78,199,7,70,29,1,1,97,40,6,34,2,24,0,0,0,8,-8,2,2,0,25
74,160,5,52,16,0,0,100,-7,7,16,4,56,-7,2,2,54,45,5,2,1,88
75,159,10,58,9,1,1,91,66,6,11,1,9,0,3,3,15,-8,2,1,0,63
76,393,1,112,40,0,0,100,-7,7,43,5,12,2,1,1,20,86,10,2,2,57
68,224,23,131,9,0,0,89,37,6,11,0,11,12,0,0,87,-8,5,1,3,75
73,131,5,57,21,0,0,95,80,6,21,5,19,7,0,0,26,-8,5,2,0,100
78,436,3,91,19,1,1,95,60,6,20,3,25,0,0,0,28,93,2,2,1,67
69,211,3,76,41,0,0,100,-7,7,41,4,17,0,1,1,48,64,5,3,4,29
76,197,2,71,24,0,0,100,-7,7,25,2,24,-7,2,2,33,99,3,2,1,38
75,228,13,79,17,2,1,86,22,5,21,0,29,4,1,1,7,-8,2,1,0,57
69,146,5,73,31,0,0,100,-7,7,31,4,29,0,2,2,63,52,6,4,3,83
86,315,16,102,18,1,0,95,64,6,19,0,53,0,5,2,0,-8,1,1,0,29
61,46,1,18,20,0,0,100,-7,7,21,5,14,2,2,2,51,60,13,2,2,84
70,204,20,114,27,0,0,85,4,4,27,0,19,-8,0,0,8,-8,2,1,0,50
72,74,2,37,35,0,0,100,-7,5,37,5,11,0,0,0,31,-8,7,1,2,38
78,342,3,134,10,0,0,80,16,6,10,1,30,0,1,1,39,-8,3,1,0,80
64,30,5,19,6,1,0,86,14,6,7,1,57,0,1,1,-8,92,-8,3,-8,100
69,51,4,20,6,2,2,86,54,6,9,3,43,0,3,3,48,71,3,2,0,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
83,183,14,73,17,0,0,100,-7,7,17,0,35,14,0,0,20,-8,3,1,0,44
84,172,5,74,21,0,0,100,-7,7,21,1,29,3,1,1,1,32,1,2,0,36
65,150,5,47,24,1,1,84,11,4,36,1,28,0,2,2,51,93,7,2,1,69
75,40,4,22,4,0,0,100,-7,7,5,1,0,0,1,1,53,-8,1,-8,0,50
66,198,10,70,37,1,0,78,5,4,40,4,50,0,2,2,1,78,4,3,0,39
84,286,2,91,22,0,0,96,37,6,23,1,26,0,2,2,8,-8,4,1,0,50
56,164,9,88,18,1,1,86,1,4,21,1,33,0,0,0,48,66,4,2,2,75
59,389,9,74,42,0,0,83,1,4,47,2,32,0,2,2,63,81,9,3,2,68
84,151,7,85,14,0,0,100,-7,7,14,1,57,7,2,0,18,75,2,3,-8,100
91,148,17,113,13,0,0,100,-7,7,12,0,15,4,1,1,2,-8,4,-8,0,44
70,132,2,64,20,1,1,92,6,4,26,4,4,0,1,1,1,-8,1,-8,0,13
87,230,1,83,22,0,0,100,-7,7,23,2,22,-7,0,0,1,50,1,2,0,42
72,349,8,142,32,0,0,82,28,6,34,2,26,0,1,1,1,57,1,4,0,30
76,130,2,72,13,0,0,93,7,4,14,1,43,-7,0,0,21,-8,2,1,0,60
58,305,9,99,36,1,1,100,-7,0,39,1,68,0,2,2,57,79,5,4,2,75
56,148,12,59,13,2,2,75,1,0,16,0,63,0,1,1,86,4,3,2,1,71
74,295,8,91,23,0,0,79,22,6,24,4,29,0,0,0,17,73,4,2,0,75
70,241,4,88,10,2,0,75,56,6,13,1,50,-8,1,0,39,68,4,2,2,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
66,161,7,77,9,4,4,90,79,6,11,2,40,0,1,1,73,-8,4,1,1,83
80,446,20,103,27,0,0,100,-7,7,28,0,46,1,2,2,0,10,1,4,1,50
70,433,17,139,35,0,0,97,79,6,35,0,26,-8,0,0,53,66,10,2,4,60
73,256,2,90,23,0,0,100,-7,7,24,4,17,0,1,0,49,78,11,3,4,70
55,165,13,62,6,0,0,67,10,4,6,0,33,6,0,0,103,-8,2,1,2,100
78,245,29,144,25,1,1,85,9,4,15,0,33,-7,0,0,1,-8,1,1,0,33
65,85,1,25,17,0,0,100,-7,7,22,8,14,0,5,5,36,-8,9,1,2,59
69,240,15,97,29,0,0,100,-7,7,29,0,10,-7,0,0,84,-8,6,1,4,90
71,219,1,69,29,0,0,100,-7,7,31,6,35,0,1,1,42,60,5,3,1,73
87,183,11,68,14,0,0,100,-7,7,21,1,7,18,0,0,3,-8,2,-8,0,25
64,156,2,60,22,0,0,91,16,6,23,3,13,2,3,3,74,91,7,3,1,91
66,207,14,95,4,2,1,67,22,6,6,0,17,0,0,0,85,-8,3,1,1,100
55,-8,17,82,14,2,1,69,6,3,0,0,56,-7,0,0,88,78,5,2,3,88
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
67,124,2,47,38,0,0,100,-7,7,39,3,23,0,8,8,56,70,7,4,3,65
61,208,6,96,24,3,2,74,44,6,27,3,63,-7,2,2,53,77,6,4,2,92
76,333,8,145,15,1,1,94,70,6,16,2,19,-7,4,4,32,-8,2,-8,0,50
82,324,43,137,9,0,0,90,79,6,10,0,20,0,2,2,2,-8,1,-8,0,25
75,254,4,60,9,0,0,100,-7,7,9,2,44,0,1,1,60,95,2,2,0,80
85,147,7,75,36,0,0,97,39,6,42,1,22,0,1,1,0,-8,1,1,0,17
67,214,2,76,31,1,1,100,-7,7,32,2,13,-7,0,0,11,-8,6,1,0,37
85,142,75,106,4,0,0,100,-7,7,4,0,0,-8,0,0,37,-8,4,-8,0,100
74,306,4,91,34,0,0,97,60,6,37,2,26,-7,2,2,12,78,7,4,0,67
71,162,11,51,13,0,0,92,13,6,13,1,15,0,0,0,51,-8,3,1,1,50
79,133,2,68,27,0,0,100,-7,7,30,3,36,0,4,4,1,93,4,2,0,60
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
59,277,9,95,16,2,1,76,0,4,18,1,12,3,1,1,25,80,6,1,1,54
