V1,V6,V10,V12,V13,V14,V15
52,6873.0,21,235.0,2,-1.0,0
36,1057.0,19,230.0,2,164.0,2
36,171.0,12,92.0,2,-1.0,0
31,307.0,9,538.0,1,-1.0,0
29,703.0,16,236.0,1,550.0,2
26,243.0,26,482.0,1,-1.0,0
59,474.0,13,139.0,3,-1.0,0
32,0.0,30,370.0,3,-1.0,0
30,229.0,29,24.0,3,-1.0,0
55,1938.0,18,193.0,1,386.0,3
33,2374.0,8,212.0,2,-1.0,0
46,922.0,8,576.0,1,-1.0,0
32,69.0,7,95.0,1,357.0,3
24,1052.0,30,354.0,1,-1.0,0
36,53.0,18,64.0,7,-1.0,0
39,206.0,20,148.0,2,195.0,2
45,0.0,8,166.0,1,340.0,1
58,462.0,12,332.0,1,-1.0,0
21,8278.0,29,445.0,1,-1.0,0
47,1568.0,19,388.0,1,262.0,7
29,-15.0,28,140.0,1,-1.0,0
57,202.0,20,207.0,1,346.0,2
54,2693.0,22,222.0,1,188.0,6
27,598.0,18,309.0,2,-1.0,0
36,0.0,17,138.0,5,-1.0,0
41,0.0,17,789.0,1,-1.0,0
30,10152.0,10,266.0,1,-1.0,0
48,86.0,28,281.0,3,186.0,6
46,345.0,4,86.0,1,259.0,3
25,277.0,27,311.0,2,-1.0,0
37,215.0,6,308.0,3,-1.0,0
30,-298.0,10,174.0,1,-1.0,0
27,833.0,25,359.0,5,-1.0,0
49,-962.0,19,295.0,2,-1.0,0
40,271.0,21,124.0,3,102.0,4
41,2453.0,15,1052.0,1,-1.0,0
32,705.0,25,414.0,2,35.0,4
31,3181.0,29,128.0,7,-1.0,0
44,429.0,23,80.0,1,-1.0,0
39,1423.0,21,733.0,3,-1.0,0
29,1669.0,3,297.0,1,-1.0,0
41,1085.0,7,599.0,1,-1.0,0
28,341.0,15,437.0,3,347.0,3
30,309.0,13,99.0,1,-1.0,0
50,0.0,11,503.0,3,339.0,2
31,783.0,2,221.0,2,272.0,1
50,1617.0,26,55.0,4,-1.0,0
46,1329.0,3,247.0,2,-1.0,0
72,1978.0,6,312.0,1,-1.0,0
41,1757.0,22,314.0,1,239.0,13
43,388.0,8,2087.0,2,-1.0,0
44,7818.0,27,412.0,1,-1.0,0
50,-556.0,22,270.0,2,-1.0,0
33,2085.0,9,501.0,2,-1.0,0
28,326.0,11,450.0,1,231.0,1
31,625.0,2,135.0,2,49.0,3
30,2371.0,14,661.0,1,384.0,2
28,0.0,25,269.0,1,40.0,2
36,638.0,16,1395.0,2,-1.0,0
38,179.0,8,317.0,4,-1.0,0
33,1047.0,8,512.0,4,-1.0,0
66,587.0,12,457.0,2,392.0,2
46,596.0,3,404.0,13,-1.0,0
27,2614.0,8,143.0,2,-1.0,0
34,531.0,4,279.0,1,-1.0,0
36,853.0,2,408.0,1,-1.0,0
49,-63.0,14,416.0,2,-1.0,0
43,4333.0,20,1490.0,3,-1.0,0
35,854.0,19,133.0,20,-1.0,0
50,219.0,15,419.0,7,-1.0,0
34,1068.0,18,46.0,6,378.0,2
30,-208.0,13,108.0,1,-1.0,0
49,470.0,18,79.0,1,-1.0,0
36,4596.0,16,901.0,2,-1.0,0
43,2640.0,21,314.0,4,-1.0,0
47,225.0,28,1126.0,4,-1.0,0
46,349.0,14,466.0,4,88.0,3
34,369.0,2,868.0,3,342.0,4
46,1723.0,26,102.0,3,192.0,4
28,676.0,5,1138.0,2,-1.0,0
59,2166.0,7,574.0,1,-1.0,0
30,0.0,19,686.0,1,-1.0,0
29,6.0,25,315.0,1,-1.0,0
44,348.0,16,170.0,2,-1.0,0
40,694.0,3,431.0,2,119.0,9
38,5774.0,15,406.0,4,359.0,5
35,2187.0,29,229.0,1,174.0,13
40,393.0,17,291.0,2,-1.0,0
34,-285.0,15,192.0,1,276.0,3
31,254.0,18,1576.0,8,-1.0,0
31,26.0,18,419.0,1,127.0,6
48,762.0,12,81.0,4,-1.0,0
45,4060.0,15,238.0,1,-1.0,0
47,2246.0,10,330.0,1,-1.0,0
30,1012.0,17,22.0,3,329.0,1
59,135.0,23,416.0,4,-1.0,0
50,5969.0,25,455.0,1,544.0,2
39,323.0,9,874.0,2,188.0,6
70,3230.0,24,112.0,1,-1.0,0
34,3821.0,13,649.0,2,-1.0,0
29,673.0,9,835.0,3,-1.0,0
43,620.0,29,155.0,1,-1.0,0
29,1277.0,20,165.0,2,481.0,1
20,215.0,24,325.0,1,95.0,5
43,5039.0,20,227.0,1,-1.0,0
57,-868.0,23,186.0,1,-1.0,0
49,1830.0,15,136.0,1,-1.0,0
47,0.0,6,466.0,2,-1.0,0
33,121.0,26,210.0,6,-1.0,0
37,1775.0,15,514.0,5,-1.0,0
37,189.0,1,238.0,1,107.0,2
39,261.0,4,841.0,4,-1.0,0
39,-114.0,3,372.0,1,-1.0,0
40,973.0,14,449.0,1,-1.0,0
51,2125.0,7,20.0,2,-1.0,0
32,344.0,26,530.0,2,-1.0,0
35,159.0,12,826.0,1,-1.0,0
33,271.0,13,182.0,2,91.0,2
28,-579.0,9,84.0,2,-1.0,0
55,2206.0,12,265.0,1,91.0,5
52,150.0,21,177.0,3,-1.0,0
73,5028.0,4,696.0,10,-1.0,0
46,375.0,31,172.0,6,-1.0,0
32,-121.0,13,272.0,1,-1.0,0
29,-303.0,4,298.0,3,-1.0,0
61,1224.0,1,99.0,1,-1.0,0
52,-528.0,1,1144.0,2,-1.0,0
34,163.0,8,44.0,1,-1.0,0
33,6947.0,20,250.0,2,-1.0,0
36,0.0,12,398.0,6,-1.0,0
58,1321.0,29,157.0,6,-1.0,0
37,127.0,13,71.0,1,-1.0,0
33,1925.0,2,76.0,2,-1.0,0
56,10532.0,7,324.0,1,-1.0,0
44,879.0,31,28.0,1,-1.0,0
41,294.0,28,150.0,14,-1.0,0
54,11.0,14,452.0,2,-1.0,0
37,4803.0,15,396.0,2,-1.0,0
36,0.0,18,8.0,7,-1.0,0
39,-475.0,7,168.0,3,301.0,1
41,406.0,9,2462.0,1,-1.0,0
32,623.0,6,335.0,3,194.0,2
38,593.0,24,1484.0,24,-1.0,0
58,2596.0,18,15.0,2,-1.0,0
73,154.0,15,103.0,1,-1.0,0
55,1989.0,28,139.0,2,-1.0,0
27,168.0,12,123.0,1,196.0,1
36,2176.0,28,52.0,2,-1.0,0
39,732.0,23,522.0,4,-1.0,0
31,533.0,11,144.0,1,91.0,9
30,102.0,5,470.0,7,426.0,3
41,942.0,27,143.0,1,188.0,1
54,898.0,30,641.0,2,-1.0,0
56,158.0,21,854.0,1,-1.0,0
44,2383.0,1,571.0,2,-1.0,0
30,916.0,29,92.0,2,90.0,2
56,784.0,30,149.0,2,-1.0,0
39,0.0,11,62.0,1,-1.0,0
64,2140.0,16,881.0,3,155.0,2
43,3403.0,12,707.0,2,97.0,2
44,5004.0,20,175.0,2,-1.0,0
33,752.0,11,104.0,4,-1.0,0
61,2557.0,10,158.0,2,92.0,5
36,1296.0,19,352.0,4,-1.0,0
44,-43.0,20,206.0,1,-1.0,0
32,169.0,7,22.0,11,-1.0,0
48,20.0,27,145.0,3,-1.0,0
31,985.0,17,997.0,1,57.0,2
37,1435.0,18,724.0,16,-1.0,0
52,1000.0,5,766.0,2,-1.0,0
59,2303.0,30,128.0,2,-1.0,0
31,2016.0,30,209.0,1,-1.0,0
65,587.0,15,223.0,2,-1.0,0
59,284.0,4,265.0,2,-1.0,0
25,61.0,9,345.0,9,-1.0,0
31,78.0,7,104.0,1,-1.0,0
37,260.0,17,446.0,2,-1.0,0
31,239.0,18,666.0,1,360.0,1
34,0.0,21,311.0,1,-1.0,0
30,0.0,27,453.0,4,-1.0,0
28,198.0,4,976.0,2,-1.0,0
46,285.0,11,215.0,2,-1.0,0
59,3648.0,19,1321.0,3,-1.0,0
40,142.0,20,14.0,3,-1.0,0
52,2104.0,3,210.0,2,-1.0,0
50,5872.0,5,762.0,3,-1.0,0
31,967.0,21,210.0,3,-1.0,0
40,5129.0,21,222.0,6,-1.0,0
36,3839.0,19,146.0,1,-1.0,0
58,499.0,29,181.0,1,-1.0,0
27,178.0,3,732.0,2,-1.0,0
57,2.0,9,138.0,3,-1.0,0
60,136.0,8,43.0,2,-1.0,0
41,431.0,22,133.0,1,107.0,2
43,0.0,24,229.0,2,-1.0,0
28,3796.0,8,315.0,2,-1.0,0
34,129.0,16,295.0,1,200.0,2
37,1045.0,17,406.0,2,41.0,1
29,70.0,25,393.0,1,-1.0,0
57,19268.0,23,301.0,1,-1.0,0
53,6170.0,13,838.0,4,-1.0,0
38,194.0,17,576.0,4,340.0,7
31,283.0,28,98.0,2,241.0,1
48,183.0,9,940.0,1,-1.0,0
51,1057.0,9,149.0,2,-1.0,0
51,383.0,20,164.0,1,-1.0,0
33,-38.0,18,184.0,1,-1.0,0
42,0.0,14,67.0,7,177.0,1
39,416.0,9,427.0,1,-1.0,0
35,618.0,12,293.0,1,104.0,1
31,318.0,2,310.0,1,-1.0,0
47,961.0,29,45.0,11,-1.0,0
30,880.0,19,967.0,6,-1.0,0
54,2587.0,2,236.0,2,-1.0,0
35,394.0,23,154.0,1,-1.0,0
54,1194.0,18,58.0,3,-1.0,0
36,1762.0,3,259.0,1,-1.0,0
69,0.0,28,184.0,2,126.0,2
34,-191.0,17,156.0,6,-1.0,0
46,429.0,26,465.0,2,369.0,2
46,587.0,2,186.0,1,-1.0,0
61,1046.0,21,158.0,1,-1.0,0
31,603.0,17,185.0,2,319.0,2
29,-251.0,25,98.0,1,-1.0,0
28,689.0,2,36.0,1,-1.0,0
31,168.0,4,193.0,2,-1.0,0
31,1406.0,13,1091.0,2,-1.0,0
40,100.0,29,218.0,2,-1.0,0
31,35.0,30,615.0,1,-1.0,0
59,363.0,30,400.0,1,-1.0,0
29,48.0,23,164.0,1,-1.0,0
30,315.0,23,1407.0,1,-1.0,0
32,396.0,18,88.0,1,364.0,1
39,2266.0,18,208.0,4,-1.0,0
35,611.0,1,305.0,2,121.0,1
31,2589.0,21,614.0,1,-1.0,0
28,78.0,4,232.0,3,310.0,2
42,6060.0,30,316.0,1,350.0,2
35,625.0,13,267.0,1,-1.0,0
73,1609.0,14,169.0,2,-1.0,0
45,-3.0,13,213.0,1,-1.0,0
57,2476.0,7,239.0,1,459.0,1
29,1584.0,6,245.0,1,-1.0,0
68,2144.0,22,277.0,1,184.0,2
27,1444.0,4,130.0,1,91.0,2
28,12.0,30,73.0,3,256.0,3
29,727.0,17,87.0,1,-1.0,0
37,565.0,5,329.0,1,6.0,2
35,0.0,29,543.0,1,-1.0,0
32,8866.0,9,234.0,2,83.0,2
72,132.0,27,444.0,1,-1.0,0
60,404.0,5,308.0,2,196.0,2
44,381.0,9,92.0,1,-1.0,0
57,162.0,6,155.0,2,-1.0,0
58,3735.0,17,91.0,2,-1.0,0
32,-1.0,9,653.0,1,-1.0,0
36,2984.0,2,394.0,1,-1.0,0
39,171.0,8,153.0,1,353.0,1
49,10613.0,4,1226.0,1,-1.0,0
39,271.0,12,1344.0,1,-1.0,0
41,1956.0,4,114.0,6,168.0,11
36,844.0,25,129.0,1,-1.0,0
41,2185.0,7,157.0,4,309.0,4
51,7098.0,6,1471.0,7,-1.0,0
55,0.0,17,285.0,1,-1.0,0
31,1229.0,12,176.0,1,-1.0,0
33,1968.0,20,1817.0,3,-1.0,0
36,54.0,27,1642.0,3,-1.0,0
40,1598.0,6,1074.0,4,344.0,3
38,35.0,17,156.0,1,273.0,3
31,1224.0,24,1441.0,2,-1.0,0
43,704.0,18,116.0,1,-1.0,0
49,6512.0,21,93.0,2,-1.0,0
37,34.0,2,100.0,2,-1.0,0
31,537.0,18,216.0,1,-1.0,0
42,-556.0,8,682.0,3,347.0,3
36,99.0,17,256.0,9,-1.0,0
42,1243.0,26,1000.0,4,-1.0,0
26,639.0,6,709.0,5,-1.0,0
42,13410.0,14,149.0,2,-1.0,0
49,177.0,28,90.0,1,204.0,1
48,235.0,9,386.0,2,191.0,3
79,8304.0,9,303.0,9,-1.0,0
27,2071.0,4,449.0,1,-1.0,0
58,2986.0,16,414.0,1,91.0,5
36,-742.0,31,110.0,3,-1.0,0
27,15.0,21,177.0,1,-1.0,0
40,129.0,12,464.0,3,-1.0,0
28,159.0,16,449.0,2,33.0,4
27,3733.0,22,198.0,1,98.0,6
62,180.0,15,389.0,2,-1.0,0
82,1381.0,28,844.0,5,181.0,4
38,2079.0,29,122.0,1,-1.0,0
55,3122.0,8,349.0,1,-1.0,0
31,479.0,29,72.0,12,-1.0,0
45,1309.0,2,367.0,1,-1.0,0
34,1337.0,30,442.0,1,-1.0,0
37,121.0,13,302.0,4,-1.0,0
36,1479.0,15,65.0,2,-1.0,0
59,1.0,29,210.0,1,-1.0,0
34,673.0,20,120.0,1,-1.0,0
51,4497.0,15,276.0,3,-1.0,0
35,0.0,23,107.0,2,-1.0,0
60,2389.0,4,287.0,1,-1.0,0
55,1504.0,17,761.0,1,-1.0,0
23,1234.0,16,250.0,1,-1.0,0
29,455.0,22,542.0,4,148.0,3
60,13546.0,17,452.0,3,-1.0,0
52,2230.0,29,423.0,3,-1.0,0
57,818.0,28,208.0,1,-1.0,0
56,23.0,20,857.0,3,-1.0,0
59,422.0,14,647.0,4,-1.0,0
33,66.0,5,157.0,2,-1.0,0
53,6.0,27,233.0,2,-1.0,0
41,1646.0,4,261.0,1,184.0,6
32,6217.0,18,486.0,2,181.0,2
57,10583.0,28,341.0,3,98.0,3
37,425.0,20,226.0,1,-1.0,0
27,302.0,3,203.0,1,-1.0,0
38,863.0,6,78.0,1,-1.0,0
33,3868.0,2,445.0,1,-1.0,0
42,765.0,27,78.0,8,-1.0,0
39,668.0,14,297.0,2,-1.0,0
29,36252.0,30,501.0,1,-1.0,0
33,574.0,20,334.0,2,-1.0,0
39,11887.0,18,1181.0,2,-1.0,0
33,469.0,26,158.0,9,-1.0,0
36,17983.0,20,100.0,1,-1.0,0
57,7554.0,28,141.0,1,-1.0,0
65,571.0,20,349.0,1,183.0,2
45,107.0,19,129.0,11,-1.0,0
92,775.0,26,164.0,4,96.0,3
35,396.0,20,110.0,1,-1.0,0
26,313.0,2,199.0,1,96.0,2
51,469.0,15,200.0,1,181.0,2
77,7802.0,4,421.0,1,92.0,2
40,72.0,21,849.0,1,-1.0,0
31,84.0,15,264.0,2,-1.0,0
46,369.0,13,916.0,2,-1.0,0
48,109.0,20,113.0,4,-1.0,0
36,687.0,21,287.0,3,-1.0,0
35,2161.0,9,569.0,3,-1.0,0
49,1311.0,8,813.0,1,-1.0,0
59,679.0,30,761.0,4,-1.0,0
40,679.0,17,642.0,2,304.0,1
41,2851.0,18,296.0,3,-1.0,0
49,1811.0,2,168.0,2,245.0,1
36,1790.0,16,386.0,2,-1.0,0
34,1011.0,6,136.0,1,-1.0,0
45,5021.0,14,233.0,1,-1.0,0
28,153.0,23,1124.0,2,-1.0,0
31,591.0,14,287.0,3,-1.0,0
36,125.0,15,676.0,3,-1.0,0
42,1468.0,28,136.0,1,-1.0,0
35,391.0,21,152.0,1,-1.0,0
51,1801.0,16,838.0,3,-1.0,0
35,2074.0,5,144.0,7,-1.0,0
50,124.0,14,367.0,2,289.0,19
44,2283.0,18,81.0,2,-1.0,0
28,623.0,18,25.0,41,-1.0,0
26,3944.0,14,974.0,2,-1.0,0
32,320.0,6,198.0,2,-1.0,0
60,17297.0,26,664.0,11,-1.0,0
52,876.0,27,227.0,3,-1.0,0
35,-371.0,13,358.0,2,-1.0,0
36,1354.0,7,281.0,3,97.0,2
34,-315.0,8,56.0,2,-1.0,0
35,208.0,19,214.0,1,-1.0,0
55,0.0,3,222.0,3,187.0,3
46,990.0,9,420.0,1,-1.0,0
26,294.0,5,87.0,1,91.0,2
35,3623.0,30,160.0,1,-1.0,0
33,165.0,23,218.0,1,-1.0,0
41,707.0,18,707.0,1,-1.0,0
36,624.0,5,518.0,2,8.0,1
52,994.0,22,109.0,2,-1.0,0
35,-239.0,26,281.0,1,-1.0,0
31,3384.0,22,247.0,3,187.0,3
48,3287.0,20,242.0,2,307.0,1
53,1004.0,13,393.0,1,84.0,1
68,1146.0,16,212.0,1,187.0,6
35,-225.0,23,183.0,1,-1.0,0
45,644.0,19,418.0,1,168.0,1
35,3160.0,16,445.0,2,95.0,1
55,0.0,29,316.0,2,-1.0,0
55,-208.0,3,148.0,2,-1.0,0
33,1120.0,11,1070.0,2,-1.0,0
27,4661.0,8,114.0,1,-1.0,0
45,-73.0,18,125.0,2,-1.0,0
50,0.0,30,144.0,9,-1.0,0
60,5041.0,4,399.0,1,-1.0,0
39,1397.0,12,10.0,1,-1.0,0
47,8229.0,8,784.0,2,-1.0,0
45,594.0,29,833.0,2,-1.0,0
40,278.0,23,1015.0,3,-1.0,0
30,2.0,17,291.0,2,326.0,1
49,0.0,12,345.0,2,-1.0,0
60,294.0,3,206.0,4,-1.0,0
56,317.0,7,112.0,7,-1.0,0
30,1058.0,4,515.0,1,-1.0,0
60,4.0,28,602.0,3,-1.0,0
45,360.0,3,215.0,1,-1.0,0
26,632.0,12,218.0,1,-1.0,0
33,73.0,2,218.0,1,-1.0,0
53,3765.0,20,1094.0,3,-1.0,0
39,104.0,6,412.0,1,-1.0,0
41,27696.0,12,147.0,2,104.0,1
48,0.0,11,430.0,3,-1.0,0
32,3.0,13,568.0,1,-1.0,0
34,1655.0,28,49.0,2,-1.0,0
53,185.0,8,1448.0,2,-1.0,0
49,3570.0,24,62.0,3,202.0,2
50,8649.0,20,141.0,1,-1.0,0
30,720.0,15,1265.0,4,210.0,4
24,2376.0,27,122.0,1,-1.0,0
54,25.0,2,88.0,3,-1.0,0
48,-1232.0,6,183.0,1,-1.0,0
39,1654.0,21,151.0,1,-1.0,0
26,251.0,18,12.0,5,-1.0,0
40,1953.0,31,78.0,2,-1.0,0
54,12018.0,21,267.0,2,-1.0,0
52,5122.0,7,218.0,7,-1.0,0
42,14282.0,6,649.0,4,-1.0,0
38,4.0,2,129.0,1,-1.0,0
34,-343.0,19,207.0,1,-1.0,0
30,7105.0,22,321.0,2,-1.0,0
28,678.0,4,115.0,3,-1.0,0
35,0.0,17,199.0,1,-1.0,0
46,494.0,15,131.0,3,365.0,1
34,69.0,25,296.0,1,205.0,2
38,7005.0,7,370.0,1,412.0,1
28,805.0,7,148.0,5,336.0,7
68,250.0,3,360.0,1,-1.0,0
31,217.0,19,501.0,4,-1.0,0
42,2124.0,15,161.0,3,-1.0,0
33,0.0,22,135.0,3,-1.0,0
35,520.0,17,476.0,1,-1.0,0
41,1536.0,7,273.0,1,95.0,2
41,2498.0,12,411.0,1,-1.0,0
34,4535.0,6,54.0,3,-1.0,0
45,0.0,19,416.0,2,-1.0,0
30,61.0,5,36.0,7,165.0,5
28,0.0,27,290.0,1,-1.0,0
58,2516.0,16,303.0,1,-1.0,0
65,343.0,5,159.0,2,-1.0,0
31,54.0,20,775.0,1,-1.0,0
62,1084.0,14,505.0,1,-1.0,0
36,-78.0,2,1068.0,1,-1.0,0
47,182.0,10,39.0,1,-1.0,0
26,14054.0,23,178.0,1,-1.0,0
60,4256.0,16,239.0,3,761.0,1
48,74.0,12,181.0,1,-1.0,0
35,-15.0,21,554.0,3,-1.0,0
61,997.0,10,106.0,1,-1.0,0
43,-247.0,2,751.0,2,76.0,4
45,20138.0,20,871.0,5,-1.0,0
36,565.0,27,300.0,1,-1.0,0
34,-578.0,18,767.0,2,-1.0,0
28,5741.0,10,1042.0,5,200.0,3
37,95.0,5,415.0,2,272.0,2
50,388.0,8,152.0,2,89.0,2
36,753.0,26,71.0,5,40.0,4
66,53.0,12,562.0,4,-1.0,0
42,36.0,21,664.0,3,-1.0,0
70,275.0,15,82.0,1,-1.0,0
36,1245.0,6,1469.0,9,-1.0,0
49,4751.0,12,884.0,4,-1.0,0
37,156.0,19,366.0,3,-1.0,0
59,202.0,7,173.0,1,-1.0,0
26,864.0,15,659.0,1,-1.0,0
27,279.0,12,323.0,1,-1.0,0
53,7598.0,23,27.0,7,-1.0,0
59,1.0,19,335.0,1,-1.0,0
68,451.0,5,373.0,1,-1.0,0
40,158.0,30,712.0,2,-1.0,0
38,12130.0,12,455.0,2,328.0,13
37,2066.0,21,10.0,7,113.0,5
43,69.0,20,304.0,1,337.0,1
44,1070.0,12,137.0,2,104.0,3
44,-368.0,5,895.0,1,-1.0,0
34,145.0,22,152.0,2,-1.0,0
37,4017.0,30,665.0,2,196.0,1
49,-701.0,30,988.0,2,-1.0,0
34,7468.0,30,383.0,1,-1.0,0
33,543.0,7,244.0,2,-1.0,0
24,674.0,6,267.0,1,-1.0,0
33,-103.0,19,149.0,2,175.0,1
47,-187.0,3,652.0,1,-1.0,0
32,4612.0,24,937.0,4,-1.0,0
53,-8.0,5,794.0,1,-1.0,0
34,19348.0,8,316.0,2,-1.0,0
44,0.0,14,388.0,2,-1.0,0
34,13.0,27,222.0,2,-1.0,0
31,1145.0,26,1272.0,4,-1.0,0
