Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile
2,9,3,0,0,0,0,24,5,1390.0,1,3,501131.0,232701.0,-0.528826,51.983573,40,2,4,424.0,1.0,0.0,1,2,4,1,25,5,0,0,9,6
1,9,17,0,0,0,0,35,6,2597.0,1,10,525190.0,173870.0,-0.199789,51.449985,1,2,1,10.0,218.0,218.0,0,1,1,0,35,6,0,0,9,2
1,9,14,0,0,0,0,57,9,1749.0,1,14,374660.0,395890.0,-2.383105,53.459144,6,2,2,112.0,0.0,0.0,0,1,2,0,22,5,5,2,0,1
1,9,16,0,0,0,0,23,5,1796.0,1,14,451502.0,361561.0,-1.2314,53.148708,31,2,5,344.0,6075.0,0.0,0,2,4,0,26,6,0,0,9,1
6,9,18,0,0,0,0,44,7,1341.0,1,11,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,1,1,1,1,61,9,0,0,9,6
1,9,18,0,0,0,0,28,6,1229.0,1,10,512530.0,180400.0,-0.379817,51.511331,1,1,1,27.0,4020.0,0.0,0,1,1,0,3,1,5,3,0,2
2,9,3,0,0,0,0,22,5,1199.0,1,12,420317.0,565360.0,-1.6840700000000002,54.98243100000001,10,3,2,147.0,186.0,191.0,0,2,2,0,24,5,0,0,9,1
2,9,3,0,0,0,0,23,5,1796.0,1,10,393222.0,342422.0,-2.102394,52.9791,21,2,3,257.0,520.0,0.0,0,2,3,0,0,1,0,0,9,1
1,9,7,0,0,0,0,28,6,1596.0,1,5,381390.0,277150.0,-2.274896,52.392052,22,2,2,278.0,0.0,0.0,0,1,1,1,28,6,0,0,9,6
1,19,9,0,0,0,0,28,6,1248.0,2,1,409420.0,286280.0,-1.862745,52.474372,20,2,1,300.0,0.0,0.0,0,2,1,0,21,5,0,0,1,1
1,9,18,0,0,0,0,46,8,1124.0,1,11,262635.0,56336.0,-3.933785,50.390818,50,2,2,584.0,0.0,0.0,0,2,2,1,10,2,0,0,9,10
3,9,3,0,0,0,0,28,6,1390.0,1,9,442772.0,413566.0,-1.354897,53.6169,13,3,3,206.0,6273.0,0.0,1,2,2,0,58,9,0,0,9,2
1,19,18,0,0,0,0,30,6,2148.0,2,7,434033.0,563706.0,-1.469956,54.966823,10,4,2,149.0,194.0,3050.0,1,4,2,0,60,9,0,0,9,4
1,9,9,0,0,0,0,22,5,1242.0,1,4,339354.0,392100.0,-2.914053,53.42219300000001,5,2,2,91.0,5058.0,0.0,0,2,1,1,40,7,0,0,9,1
1,3,18,0,0,0,0,29,6,125.0,1,5,360469.0,172343.0,-2.570243,51.448684,52,2,1,601.0,0.0,0.0,0,1,1,0,29,6,0,0,3,6
1,9,9,0,0,0,0,21,5,1339.0,1,12,402269.0,201800.0,-1.9685580000000005,51.714926,53,1,1,621.0,181.0,7136.0,0,1,1,1,77,11,5,1,0,4
1,9,5,0,0,0,0,64,9,1598.0,1,14,442222.0,392727.0,-1.366012,53.429648,14,2,1,213.0,0.0,630.0,0,2,1,0,36,7,0,0,9,1
2,9,18,0,0,0,0,20,4,1560.0,2,1,510840.0,176000.0,-0.405541,51.472118,1,2,2,25.0,312.0,30.0,0,2,1,1,23,5,0,0,9,3
2,9,18,0,0,0,0,61,9,1360.0,1,8,336945.0,388464.0,-2.949569,53.38923199999999,5,2,1,91.0,5173.0,5432.0,0,1,1,0,24,5,0,0,9,4
1,9,9,0,0,11,0,28,6,1596.0,1,12,404409.0,443970.0,-1.934399,53.891891,13,2,4,200.0,6265.0,0.0,1,1,4,0,7,2,0,0,9,2
1,9,18,0,0,0,0,21,5,1998.0,1,13,438906.0,391569.0,-1.416059,53.41949399999999,14,2,1,215.0,6082.0,0.0,0,2,1,0,44,7,0,0,1,9
2,9,3,0,0,0,0,36,7,1896.0,2,14,385560.0,346402.0,-2.216684,53.014723,21,2,1,253.0,361.0,53.0,0,2,2,0,36,7,0,0,9,5
1,9,4,0,0,0,0,28,6,998.0,1,3,243589.0,58794.0,-4.202548,50.40814500000001,50,4,2,583.0,38.0,0.0,1,4,2,0,36,7,0,0,9,5
1,9,18,0,0,0,0,32,6,1997.0,1,8,374461.0,385921.0,-2.385291,53.36953000000001,7,2,2,129.0,56.0,556.0,1,2,2,1,37,7,0,0,9,4
1,3,18,0,0,0,0,33,6,125.0,1,3,453075.0,207971.0,-1.232272,51.767909,43,2,1,482.0,4495.0,4150.0,0,1,1,0,33,6,0,0,3,5
1,9,18,0,0,0,0,36,7,1598.0,1,8,533510.0,170400.0,-0.081433,51.41690300000001,1,1,1,20.0,212.0,0.0,0,1,1,1,35,6,1,1,0,4
1,9,10,0,0,0,0,34,6,1360.0,1,9,510650.0,180950.0,-0.406725,51.516645,1,2,2,26.0,0.0,0.0,0,1,1,1,34,6,0,0,9,5
2,9,3,0,0,0,0,32,6,1896.0,2,14,336929.0,392700.0,-2.950658,53.427301,5,2,1,91.0,0.0,580.0,0,2,1,0,28,6,0,0,9,1
2,9,4,0,0,0,0,44,7,1390.0,1,14,400402.0,95745.0,-1.995666,50.761297,55,2,2,643.0,3074.0,0.0,0,2,1,1,44,7,0,0,9,7
1,9,18,0,0,0,0,22,5,1997.0,1,14,585972.0,283140.0,0.733058,52.414636,36,1,1,400.0,134.0,0.0,1,1,1,0,12,3,5,3,0,1
1,9,18,0,0,0,0,35,6,1560.0,2,2,298004.0,93314.0,-3.44656,50.73046,50,2,1,580.0,30.0,0.0,1,1,1,0,35,6,0,0,9,9
1,9,18,0,0,0,0,24,5,2143.0,2,3,414710.0,289140.0,-1.7847400000000002,52.49996700000001,20,2,2,300.0,0.0,0.0,0,2,1,0,41,7,0,0,9,1
2,9,18,0,0,0,0,40,7,1686.0,2,7,461682.0,187989.0,-1.111083,51.587388,43,2,1,484.0,4074.0,4130.0,1,1,1,1,66,10,0,0,9,8
1,9,18,0,0,0,0,67,10,2499.0,1,8,508987.0,411097.0,-0.355114,53.58514200000001,16,4,7,232.0,18.0,0.0,1,3,2,0,64,9,0,0,19,7
1,9,18,0,4,0,0,59,9,1124.0,1,16,531750.0,174760.0,-0.105108,51.456496,1,3,1,9.0,0.0,0.0,0,1,1,1,59,9,0,0,9,1
1,11,14,0,0,2,0,57,9,9000.0,2,1,456214.0,340325.0,-1.1646530000000002,52.957361,31,1,1,346.0,610.0,0.0,0,1,1,0,34,6,6,9,0,2
1,9,18,0,0,0,0,20,4,1595.0,1,6,540090.0,173840.0,0.014488999999999997,51.446229,1,2,2,7.0,2212.0,205.0,0,1,1,1,20,4,0,0,9,2
3,9,18,0,0,0,0,46,8,2996.0,1,7,352419.0,379006.0,-2.715498,53.305849,7,4,1,130.0,56.0,0.0,1,4,1,0,49,8,0,0,9,2
1,9,1,6,0,0,0,47,8,2198.0,2,2,373310.0,427790.0,-2.4061790000000003,53.745795,4,2,1,75.0,0.0,0.0,0,2,1,0,10,2,0,0,9,7
2,9,9,0,0,0,0,24,5,1198.0,1,1,519100.0,299540.0,-0.243708,52.580637,35,2,1,394.0,0.0,0.0,0,1,1,0,43,7,0,0,1,7
2,9,16,0,0,0,0,25,5,1242.0,1,1,396713.0,306577.0,-2.050029,52.656907,21,2,2,254.0,4156.0,0.0,1,1,1,1,43,7,0,0,9,2
1,9,18,0,0,0,0,36,7,1753.0,2,9,424722.0,324496.0,-1.634619,52.81744000000001,21,1,1,251.0,10.0,0.0,0,1,1,1,2,1,5,2,0,2
3,9,18,0,10,0,0,50,8,1999.0,1,12,435653.0,279386.0,-1.477282,52.41132,20,3,3,302.0,4600.0,0.0,0,3,3,1,20,4,0,0,9,5
2,9,6,0,0,0,0,31,6,1797.0,8,4,536280.0,181120.0,-0.037495,51.512577,1,2,1,5.0,13.0,0.0,0,1,1,0,28,6,0,0,3,7
2,21,17,0,0,0,0,44,7,12809.0,2,1,415320.0,355680.0,-1.77266,53.098105,30,3,5,329.0,515.0,0.0,1,1,2,1,18,4,0,0,9,2
2,9,18,0,0,0,0,44,7,1995.0,2,11,498598.0,179727.0,-0.580697,51.507882,43,2,2,473.0,4.0,412.0,0,2,2,0,44,7,0,0,9,9
1,9,9,0,0,0,0,62,9,1896.0,2,8,388006.0,347219.0,-2.180256,53.022128,21,2,4,257.0,0.0,0.0,0,1,4,1,14,3,0,0,9,1
2,19,2,0,0,0,0,31,6,1968.0,2,1,525930.0,186370.0,-0.184686,51.562158,1,3,2,2.0,0.0,0.0,0,3,2,0,37,7,0,0,19,9
1,9,18,0,0,0,0,29,6,1598.0,1,2,538530.0,264580.0,0.028395,52.261946,35,4,5,395.0,1050.0,0.0,1,1,5,0,53,8,0,0,9,10
1,9,10,0,0,0,0,35,6,1598.0,1,7,552080.0,182570.0,0.19065,51.521577,1,2,1,15.0,1306.0,1335.0,1,1,1,1,35,6,0,0,9,3
1,9,18,0,10,0,0,30,6,1362.0,1,3,507440.0,181010.0,-0.45295,51.517804,1,2,1,26.0,408.0,465.0,0,1,1,1,30,6,0,0,9,6
2,9,5,0,0,0,0,44,7,1995.0,2,8,447800.0,368300.0,-1.285742,53.209623,30,2,3,321.0,41.0,106.0,1,2,2,1,44,7,0,0,9,3
1,9,9,0,0,0,0,43,7,1596.0,1,9,524170.0,184780.0,-0.210624,51.548259,1,2,1,28.0,0.0,0.0,0,2,1,0,23,5,0,0,1,3
2,9,18,0,0,0,0,63,9,1388.0,1,12,520359.0,413502.0,-0.182492,53.604264,16,2,1,233.0,0.0,0.0,1,2,1,1,63,9,0,0,9,4
3,9,18,0,0,0,0,66,10,1560.0,2,3,381130.0,425300.0,-2.287454,53.723759,4,3,2,82.0,682.0,0.0,0,2,2,1,16,4,0,0,9,7
1,9,17,0,0,0,0,38,7,1598.0,1,17,587078.0,282533.0,0.748961,52.40880900000001,36,2,2,400.0,0.0,0.0,0,2,1,0,24,5,0,0,9,4
1,3,18,0,0,0,0,28,6,125.0,1,5,542810.0,187470.0,0.059117,51.568025,1,2,1,14.0,0.0,0.0,0,1,1,0,28,6,0,0,3,6
2,9,18,0,0,0,0,46,8,1995.0,2,10,445210.0,366990.0,-1.324705,53.198075,30,2,1,327.0,617.0,617.0,1,1,1,1,35,6,0,0,9,2
2,9,3,0,0,0,0,62,9,1796.0,6,14,331740.0,443210.0,-3.039851,53.880572,4,3,1,85.0,0.0,0.0,0,1,1,1,75,10,0,0,9,3
2,9,2,0,0,0,0,21,5,1198.0,1,6,137651.0,27351.0,-5.6690559999999985,50.088212,50,2,1,596.0,3306.0,30.0,1,2,1,1,21,5,0,0,9,2
1,9,17,0,0,11,0,26,6,1248.0,2,8,252279.0,119850.0,-4.104759,50.959089,50,1,2,588.0,3227.0,0.0,1,1,1,0,26,6,0,0,9,5
1,3,13,0,0,0,0,23,5,108.0,1,5,532260.0,180100.0,-0.095774,51.504366,1,2,1,8.0,300.0,0.0,0,1,1,0,23,5,0,0,3,4
2,9,18,0,7,0,0,68,10,2967.0,1,12,524814.0,224578.0,-0.187089,51.905767,41,2,2,435.0,1155.0,199.0,0,2,2,0,68,10,0,0,9,5
2,9,9,0,0,0,0,24,5,1896.0,2,15,521620.0,300640.0,-0.206132,52.589964,35,2,2,394.0,0.0,64.0,0,2,2,0,24,5,0,0,9,4
1,9,18,0,0,0,0,36,7,996.0,1,2,541868.0,194021.0,0.048182,51.627127,42,2,2,456.0,0.0,0.0,0,2,1,0,60,9,0,0,9,4
1,9,18,0,0,1,0,20,4,1229.0,1,9,487648.0,400082.0,-0.680437,53.490158,32,2,2,356.0,159.0,0.0,1,1,1,1,20,4,0,0,9,1
3,21,3,0,0,0,0,30,6,12900.0,2,3,415644.0,270752.0,-1.7718349999999998,52.334634,23,3,4,294.0,40.0,0.0,1,2,1,1,23,5,0,0,9,7
1,9,2,0,0,0,0,31,6,1598.0,1,10,525880.0,173870.0,-0.189865,51.449832,1,2,1,10.0,217.0,0.0,0,2,1,1,20,4,0,0,1,6
1,9,9,0,0,0,0,32,6,1968.0,2,4,430030.0,278890.0,-1.559988,52.407197,20,2,2,302.0,0.0,45.0,0,1,2,1,22,5,0,0,9,7
5,9,18,0,0,0,0,40,7,2497.0,2,6,440277.0,390319.0,-1.39559,53.40815600000001,14,5,5,215.0,1.0,0.0,0,5,5,0,1,1,0,0,9,8
1,9,6,0,0,0,0,34,6,2993.0,2,1,428379.0,521766.0,-1.56235,54.59029399999999,11,2,1,169.0,167.0,0.0,1,2,1,1,68,10,0,0,9,4
2,3,18,0,0,0,0,19,4,124.0,1,2,405150.0,424082.0,-1.923449,53.713132,13,2,1,202.0,0.0,0.0,0,2,1,0,19,4,0,0,3,2
2,9,18,0,0,10,0,45,7,1998.0,2,11,388840.0,400130.0,-2.169698,53.497749,6,2,3,102.0,0.0,0.0,0,1,1,0,68,10,0,0,9,1
2,9,2,0,0,0,0,46,8,1560.0,2,2,412854.0,561014.0,-1.800875,54.943624,10,2,5,146.0,302.0,0.0,1,2,2,0,46,8,0,0,9,2
2,9,18,0,0,0,0,41,7,1149.0,1,5,355925.0,361169.0,-2.660416,53.14583,7,2,2,130.0,49.0,51.0,1,2,2,1,14,3,0,0,9,6
3,8,2,0,0,0,0,30,6,1896.0,2,7,387470.0,394840.0,-2.190137,53.45016999999999,6,4,2,102.0,0.0,0.0,0,2,2,1,6,2,0,0,8,1
4,9,2,0,0,0,0,48,8,1590.0,1,11,414504.0,433959.0,-1.781265,53.801732,13,4,1,200.0,6177.0,0.0,0,2,1,1,23,5,0,0,9,1
2,9,3,0,0,0,0,46,8,1242.0,1,8,470539.0,173429.0,-0.986172,51.455456,43,2,2,472.0,7201.0,7201.0,0,2,2,1,18,4,0,0,9,4
1,11,4,0,0,0,0,59,9,4500.0,2,5,543110.0,176610.0,0.059037,51.470365,1,1,1,6.0,207.0,0.0,0,1,1,1,79,11,0,0,11,6
1,9,9,0,0,0,0,43,7,1560.0,2,3,146926.0,30509.0,-5.541748,50.120582,50,2,1,596.0,0.0,0.0,0,2,1,1,14,3,0,0,9,4
2,9,18,0,0,0,0,48,8,1124.0,1,11,542010.0,187920.0,0.047764,51.57227,1,4,3,14.0,406.0,0.0,1,3,2,0,34,6,0,0,9,3
1,9,18,0,0,0,0,24,5,1596.0,1,13,394031.0,304720.0,-2.089644,52.64019,21,2,1,254.0,54.0,0.0,1,2,1,1,27,6,0,0,9,3
1,9,18,0,0,0,0,78,11,1242.0,1,13,621470.0,220130.0,1.213203,51.835842,42,2,2,461.0,1032.0,0.0,0,2,2,0,68,10,0,0,9,4
1,9,18,0,0,0,0,66,10,1248.0,2,1,382356.0,168428.0,-2.255097,51.414592,54,2,2,635.0,4.0,365.0,0,2,2,1,46,8,0,0,9,5
1,9,16,0,0,0,0,59,9,1984.0,1,6,430740.0,433546.0,-1.534799,53.797318,13,1,1,204.0,61.0,0.0,0,1,1,1,59,9,0,0,9,2
3,9,18,0,0,0,0,75,10,2148.0,2,6,355010.0,419420.0,-2.682426,53.669308,4,3,1,73.0,0.0,0.0,0,3,1,0,75,10,0,0,9,8
1,9,4,0,0,0,0,49,8,1995.0,2,3,448308.0,309069.0,-1.286941,52.677177,33,3,1,361.0,1.0,0.0,1,1,1,0,49,8,0,0,9,8
3,9,18,0,0,0,0,31,6,2000.0,2,5,375840.0,396740.0,-2.365399,53.46684000000001,6,3,9,112.0,60.0,0.0,1,1,1,0,41,7,0,0,9,4
2,9,18,0,0,0,0,58,9,1364.0,1,2,587453.0,214052.0,0.7168180000000001,51.793701,42,2,3,458.0,1022.0,0.0,1,2,3,1,58,9,0,0,9,5
1,11,18,0,0,0,0,54,8,3900.0,2,9,342491.0,384142.0,-2.865402,53.351022,5,3,7,91.0,562.0,0.0,0,1,6,1,39,7,0,0,11,1
1,5,18,0,0,0,0,39,7,599.0,1,8,521280.0,183730.0,-0.252644,51.53945,1,2,1,28.0,404.0,0.0,0,1,1,0,39,7,0,0,5,1
3,9,18,0,0,0,0,62,9,1600.0,1,1,493912.0,182409.0,-0.647483,51.532787,43,3,1,473.0,7301.0,7301.0,1,1,1,1,49,8,0,0,9,2
1,5,18,0,0,0,0,46,8,1052.0,1,20,487738.0,277983.0,-0.7120810000000001,52.392848,34,1,2,383.0,6098.0,7058.0,0,1,2,0,16,4,0,0,5,9
2,9,18,0,0,0,0,41,7,1896.0,2,11,386370.0,408860.0,-2.2073150000000004,53.57615799999999,6,2,4,106.0,62.0,0.0,1,2,2,1,15,3,0,0,9,3
1,9,4,0,0,0,0,32,6,1984.0,1,9,324960.0,475720.0,-3.151007,54.171763,3,3,5,61.0,590.0,590.0,1,2,4,1,52,8,0,0,9,3
1,9,18,0,0,0,0,32,6,1149.0,1,13,399051.0,93269.0,-2.014814,50.73903,55,2,2,644.0,35.0,3067.0,1,2,2,0,28,6,0,0,9,6
1,9,18,0,0,0,0,27,6,1900.0,2,16,370380.0,421500.0,-2.450001,53.689103,4,2,4,70.0,0.0,0.0,0,2,3,1,65,9,0,0,9,7
1,9,14,0,0,0,0,27,6,1149.0,1,6,524881.0,212684.0,-0.190408,51.798868,41,2,1,438.0,158.0,750.0,0,2,1,1,25,5,0,0,9,7
2,9,18,0,0,0,0,51,8,1399.0,2,7,391473.0,320521.0,-2.127861,52.7822,21,3,2,255.0,93.0,462.0,1,2,1,1,51,8,0,0,9,8
2,8,18,0,0,0,0,48,8,1560.0,2,4,525239.0,407725.0,-0.111099,53.551224,16,3,4,233.0,46.0,0.0,0,2,2,0,48,8,0,0,8,9
1,9,2,0,0,0,0,48,8,1686.0,2,14,441110.0,386291.0,-1.383583,53.371888,14,2,1,215.0,6200.0,0.0,0,2,1,1,59,9,0,0,9,4
2,5,7,0,0,1,0,61,9,750.0,1,2,353015.0,379766.0,-2.706667,53.312733,7,2,1,124.0,557.0,557.0,1,2,1,0,61,9,0,0,5,4
1,9,18,0,0,0,0,23,5,1242.0,1,2,561291.0,188934.0,0.326216,51.576198,42,2,1,452.0,127.0,0.0,1,1,1,1,23,5,0,0,9,8
1,9,9,0,0,0,0,33,6,2967.0,2,8,413681.0,435058.0,-1.793712,53.811632,13,2,5,200.0,0.0,6144.0,0,2,5,0,6,2,0,0,9,4
1,9,13,0,0,0,0,46,8,1396.0,1,6,496620.0,175952.0,-0.610221,51.47429,43,3,3,474.0,308.0,7409.0,0,2,2,1,65,9,0,0,9,8
2,9,5,0,0,0,0,65,9,996.0,1,6,457688.0,403724.0,-1.131254,53.527021,14,2,2,211.0,630.0,0.0,0,2,2,0,18,4,4,2,0,3
2,9,17,0,0,0,0,70,10,1997.0,2,8,442995.0,412602.0,-1.351659,53.60821800000001,13,2,2,206.0,6273.0,0.0,1,1,1,1,24,5,0,0,9,5
2,8,18,0,0,0,0,41,7,1560.0,2,3,408543.0,91031.0,-1.88035,50.718845,55,2,1,640.0,0.0,0.0,0,2,1,1,48,8,0,0,8,5
1,9,17,0,0,0,0,17,4,1199.0,1,11,455024.0,366370.0,-1.17792,53.19158,31,1,1,344.0,6407.0,0.0,1,1,1,0,17,4,0,0,9,5
1,9,9,0,0,0,0,30,6,1396.0,1,14,593263.0,300795.0,0.850361,52.570633,36,2,1,400.0,1108.0,0.0,1,2,1,0,17,4,0,0,2,7
4,9,3,0,0,0,0,23,5,1560.0,2,10,453044.0,202881.0,-1.233496,51.722151,43,4,5,484.0,4142.0,423.0,1,1,1,0,34,6,0,0,9,4
2,9,2,0,0,0,0,72,10,2295.0,1,13,395102.0,222176.0,-2.07259,51.898108,53,3,1,620.0,333.0,0.0,0,1,1,1,28,6,9,5,0,6
1,9,18,0,0,0,0,19,4,1242.0,1,14,392419.0,339819.0,-2.114291,52.95569,21,2,3,255.0,5005.0,0.0,1,1,1,0,19,4,0,0,9,10
2,21,18,0,0,0,0,21,5,11946.0,2,7,442524.0,390465.0,-1.361772,53.40929300000001,14,2,1,213.0,631.0,631.0,0,1,1,1,57,9,0,0,9,4
1,11,4,0,0,0,0,53,8,9000.0,2,12,454118.0,345463.0,-1.194993,53.003758,31,1,5,346.0,682.0,0.0,0,1,2,1,87,11,0,0,11,6
1,9,18,0,7,0,0,66,10,1198.0,1,7,402682.0,92543.0,-1.963362,50.732497,55,1,3,643.0,35.0,0.0,0,1,1,1,66,10,0,0,9,10
2,9,3,0,0,0,0,56,9,1389.0,1,18,514195.0,205775.0,-0.34757,51.739056,41,3,2,434.0,5183.0,0.0,0,3,2,1,36,7,0,0,9,9
2,9,3,0,0,0,0,29,6,1995.0,2,12,409450.0,91872.0,-1.867481,50.726394,55,2,1,640.0,338.0,338.0,0,2,1,1,29,6,0,0,9,4
2,9,3,0,0,0,0,54,8,1840.0,1,12,451537.0,344497.0,-1.233604,52.99532900000001,31,2,1,342.0,600.0,0.0,0,2,1,1,54,8,0,0,9,7
10,9,18,0,0,0,0,56,9,2199.0,2,2,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,1,2,21,0,90,11,0,0,9,10
1,9,9,0,0,0,0,67,10,1296.0,1,9,489333.0,407050.0,-0.6530630000000001,53.552488,16,1,1,232.0,0.0,0.0,0,1,1,0,9,2,5,4,0,10
1,9,9,0,0,0,0,17,4,1598.0,1,3,425875.0,562360.0,-1.5974959999999998,54.955216,10,2,2,146.0,1296.0,4177.0,0,2,1,0,76,11,0,0,9,2
1,9,18,0,0,0,0,55,8,1796.0,1,15,527667.0,410099.0,-0.073504,53.571966,16,2,1,233.0,1212.0,0.0,0,2,1,1,4,1,0,0,9,1
3,19,4,0,0,0,0,48,8,1968.0,2,1,406047.0,441712.0,-1.909519,53.871581000000006,13,3,1,200.0,629.0,0.0,0,1,1,0,66,10,0,0,19,3
1,9,18,0,0,0,0,25,5,1242.0,1,13,436850.0,333300.0,-1.45368,52.895889,30,2,2,323.0,66.0,0.0,0,1,7,1,18,4,0,0,9,3
1,9,18,0,0,0,0,21,5,1199.0,1,12,538340.0,165790.0,-0.013813999999999998,51.37432,1,1,1,19.0,0.0,0.0,0,1,1,0,21,5,0,0,9,7
2,9,3,0,0,0,0,49,8,2993.0,2,1,430625.0,269583.0,-1.552089,52.323496,23,2,1,294.0,452.0,0.0,1,1,1,0,30,6,0,0,9,4
2,9,18,0,0,0,0,30,6,1598.0,1,14,443589.0,520962.0,-1.327109,54.58199000000001,17,2,3,245.0,1027.0,141.0,0,1,1,1,67,10,0,0,9,9
1,11,18,0,0,0,0,35,6,3900.0,2,11,429229.0,557608.0,-1.545607,54.91233100000001,10,2,3,150.0,182.0,194.0,1,1,1,1,11,3,0,0,11,5
2,9,3,0,0,0,0,18,4,1598.0,1,4,547150.0,307815.0,0.173653,52.648115,36,3,2,407.0,47.0,1101.0,0,2,2,1,18,4,0,0,9,5
5,9,18,0,0,0,0,46,8,1999.0,1,7,452190.0,444851.0,-1.207265,53.897212,12,5,4,187.0,64.0,0.0,1,2,2,1,25,5,0,0,9,10
3,9,16,0,0,6,0,27,6,1798.0,2,3,391450.0,263560.0,-2.126716,52.270128,22,3,3,277.0,5.0,0.0,1,3,3,1,27,6,0,0,9,10
1,19,18,0,0,0,0,21,5,1968.0,2,3,536930.0,176510.0,-0.029921,51.470994,1,1,1,7.0,20.0,0.0,0,1,1,1,26,6,1,1,0,4
2,5,18,0,0,0,0,48,8,582.0,1,12,527490.0,177210.0,-0.165505,51.479489,1,2,1,10.0,3031.0,0.0,0,2,1,0,48,8,0,0,5,8
1,9,9,0,0,0,0,30,6,2987.0,2,10,534550.0,181310.0,-0.062338,51.514699,1,1,1,5.0,13.0,0.0,0,1,1,1,27,6,5,1,0,3
1,9,6,8,0,0,0,65,9,1597.0,1,15,491129.0,309218.0,-0.653706,52.673017,33,2,3,368.0,606.0,0.0,1,1,1,0,65,9,0,0,9,6
2,9,3,0,0,0,0,31,6,1895.0,1,15,324960.0,475720.0,-3.151007,54.171763,3,3,5,61.0,590.0,590.0,1,2,3,0,32,6,0,0,9,6
2,9,18,0,0,0,0,37,7,1199.0,1,1,503353.0,227851.0,-0.497941,51.939574,40,2,1,424.0,1.0,0.0,1,2,1,1,37,7,0,0,9,9
2,9,18,0,0,7,0,76,11,2499.0,1,6,391602.0,233158.0,-2.123728,51.996802,53,2,3,625.0,5.0,0.0,1,2,2,0,76,11,0,0,9,10
2,9,4,0,0,0,0,27,6,1598.0,2,3,384560.0,343685.0,-2.231459,52.990272,21,2,2,253.0,72.0,72.0,0,1,1,0,47,8,0,0,9,9
1,9,9,0,0,0,0,43,7,1390.0,1,15,340450.0,412070.0,-2.901364,53.60179399999999,4,2,1,84.0,5242.0,0.0,1,2,1,0,40,7,0,0,1,1
2,9,18,0,0,0,0,21,5,2987.0,2,8,527240.0,181500.0,-0.16755699999999998,51.518099,1,4,1,1.0,5.0,4209.0,0,1,1,0,28,6,0,0,3,4
2,9,9,0,10,0,0,32,6,1364.0,1,11,556141.0,221237.0,0.266429,51.867861,42,2,1,463.0,183.0,1256.0,1,1,1,1,31,6,0,0,9,8
2,3,3,0,0,0,0,34,6,125.0,1,9,532410.0,187680.0,-0.090765,51.572448,1,3,2,4.0,503.0,503.0,0,2,2,0,34,6,0,0,3,3
1,9,18,0,0,11,0,39,7,1995.0,2,6,528287.0,105014.0,-0.179749,50.830455,47,2,1,565.0,0.0,0.0,0,2,1,1,30,6,0,0,9,7
3,9,18,0,0,0,0,20,4,1242.0,1,9,500853.0,203419.0,-0.541406,51.720437,41,4,3,431.0,4505.0,0.0,1,1,3,0,68,10,0,0,9,5
2,9,18,0,0,0,0,24,5,1198.0,1,5,518493.0,196039.0,-0.288658,51.650666,41,2,4,33.0,5378.0,559.0,0,2,2,0,31,6,0,0,9,7
1,9,9,0,0,0,0,50,8,1149.0,1,8,443832.0,396521.0,-1.341256,53.463617000000006,14,2,2,213.0,633.0,0.0,0,1,1,1,50,8,0,0,9,3
2,9,2,0,0,0,0,47,8,1296.0,1,8,440800.0,364990.0,-1.390969,53.18045400000001,30,2,1,327.0,0.0,0.0,0,1,1,1,39,7,0,0,9,3
2,9,18,0,0,0,0,25,5,1598.0,1,2,589642.0,194257.0,0.7377630000000001,51.615189,42,2,2,459.0,0.0,0.0,1,2,2,1,25,5,0,0,9,10
1,9,9,0,0,0,0,79,11,995.0,1,10,549910.0,247940.0,0.187663,52.109474,35,2,3,395.0,505.0,250.0,1,2,2,0,28,6,0,0,9,8
1,9,9,0,0,0,0,46,8,1685.0,2,2,534370.0,197470.0,-0.05875,51.659958,1,3,2,32.0,0.0,10.0,0,1,1,1,46,8,0,0,9,3
2,9,17,0,0,0,0,45,7,1896.0,2,14,530921.0,387197.0,-0.033927,53.36543399999999,32,2,5,351.0,631.0,157.0,1,2,2,0,45,7,0,0,9,1
3,9,2,0,0,0,0,35,6,1242.0,1,2,391939.0,223296.0,-2.118585,51.90814,53,4,2,620.0,9042.0,0.0,0,1,1,0,50,8,6,9,0,4
1,9,5,0,0,0,0,39,7,1242.0,1,10,459207.0,402843.0,-1.108509,53.518934,14,2,3,211.0,638.0,18.0,0,1,1,1,39,7,0,0,9,6
2,9,14,0,0,0,0,33,6,1242.0,1,6,426333.0,566092.0,-1.590003,54.988728,10,2,1,147.0,1058.0,0.0,0,2,1,1,33,6,0,0,9,5
