Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile
1,8,18,0,0,0,0,36,7,1797.0,8,5,527570.0,189520.0,-0.159897,51.590098,1,1,1,30.0,504.0,504.0,0,1,1,0,16,4,5,1,0,4
1,11,5,0,0,0,0,45,7,9000.0,2,4,516540.0,180400.0,-0.32205900000000004,51.510519,1,1,1,27.0,4020.0,0.0,0,1,1,1,18,4,0,0,11,3
1,9,18,0,0,11,0,23,5,998.0,1,8,484458.0,244543.0,-0.768617,52.092797,43,1,1,479.0,28.0,0.0,1,1,1,0,23,5,0,0,9,7
2,19,18,0,0,10,0,69,10,2461.0,2,5,559110.0,260470.0,0.327759,52.219464,35,2,1,391.0,1303.0,218.0,1,1,1,0,28,6,0,0,9,7
1,9,18,0,0,0,0,26,6,998.0,1,9,518760.0,165890.0,-0.294948,51.379648,1,2,1,23.0,0.0,0.0,0,1,1,0,3,1,0,0,9,4
1,9,18,0,0,0,0,51,8,1997.0,2,12,423176.0,434676.0,-1.649545,53.807864,13,2,1,204.0,6157.0,0.0,0,2,1,0,13,3,0,0,1,1
1,9,18,0,0,0,0,45,7,1995.0,2,2,334686.0,397212.0,-2.985347,53.467577,5,2,2,93.0,0.0,0.0,0,2,1,1,66,10,0,0,9,1
2,9,4,6,0,0,0,22,5,1976.0,1,5,353000.0,434010.0,-2.715069,53.800257,4,2,2,79.0,55.0,0.0,1,2,2,0,22,5,0,0,9,4
2,9,4,0,0,0,0,41,7,1360.0,1,12,527877.0,405308.0,-0.072292,53.528877,16,4,3,233.0,16.0,0.0,1,3,3,1,41,7,0,0,9,8
1,3,8,0,0,0,0,32,6,124.0,1,3,464448.0,348317.0,-1.04051,53.028268,31,1,1,343.0,6097.0,0.0,1,1,1,0,32,6,0,0,3,9
2,9,5,0,0,0,0,56,9,1422.0,2,13,519780.0,182230.0,-0.274772,51.526289,1,2,1,27.0,40.0,0.0,0,2,1,0,56,9,0,0,9,6
1,9,18,0,0,0,0,41,7,1797.0,8,5,400712.0,289423.0,-1.99094,52.502706,20,2,2,305.0,0.0,0.0,0,2,1,0,41,7,0,0,98,5
3,9,4,0,0,0,0,49,8,2184.0,2,10,454213.0,300623.0,-1.200997,52.6007,33,4,1,360.0,69.0,0.0,1,1,1,0,31,6,0,0,9,1
1,9,18,0,0,6,0,28,6,1364.0,1,6,625113.0,306200.0,1.323213,52.60690699999999,36,2,3,406.0,146.0,47.0,1,2,3,0,21,5,0,0,9,3
1,19,18,0,0,0,0,31,6,1753.0,2,8,627703.0,327250.0,1.375952,52.794732,36,2,2,405.0,1150.0,274.0,1,2,2,1,32,6,0,0,9,5
1,3,18,0,0,0,0,30,6,49.0,1,11,526890.0,177850.0,-0.17390999999999998,51.485375,1,2,2,12.0,3217.0,0.0,0,1,1,1,30,6,0,0,3,8
1,3,18,0,0,0,0,36,7,125.0,1,1,524890.0,177820.0,-0.20271,51.48555,1,1,1,11.0,317.0,3218.0,0,1,1,0,64,9,1,1,0,3
1,9,9,0,0,0,0,58,9,1498.0,1,6,389280.0,413650.0,-2.163534,53.61928,6,3,2,106.0,680.0,0.0,0,2,2,0,34,6,0,0,9,3
1,8,18,0,0,0,0,26,6,1997.0,2,7,570910.0,249833.0,0.494972,52.120392,37,2,2,414.0,143.0,0.0,1,1,1,1,26,6,0,0,8,5
1,5,4,0,0,0,0,58,9,998.0,1,25,444234.0,392664.0,-1.335742,53.42891700000001,14,2,2,213.0,0.0,0.0,0,1,1,0,58,9,0,0,5,1
2,9,5,0,0,0,0,31,6,1596.0,1,2,621834.0,220817.0,1.218917,51.841864,42,2,2,461.0,1033.0,1032.0,0,2,2,1,31,6,0,0,9,6
1,9,18,0,0,0,0,71,10,1596.0,1,2,413317.0,179741.0,-1.809477,51.516437,54,5,1,633.0,4361.0,0.0,1,1,1,1,71,10,0,0,9,6
1,9,9,0,0,0,0,24,5,1360.0,1,12,530630.0,174250.0,-0.121407,51.452172,1,2,1,9.0,23.0,0.0,0,2,1,0,44,7,0,0,3,3
1,9,9,0,0,0,0,30,6,1598.0,1,4,334220.0,396046.0,-2.992122,53.45704,5,1,1,93.0,567.0,0.0,0,1,1,0,5,1,5,1,0,1
1,11,18,0,0,0,0,33,6,6700.0,2,7,534270.0,193180.0,-0.061839,51.621432,1,1,1,32.0,1010.0,0.0,0,1,1,1,57,9,0,0,11,3
1,9,18,0,0,0,0,32,6,1896.0,2,9,311690.0,529450.0,-3.370235,54.652386,3,3,3,60.0,66.0,0.0,1,2,3,0,38,7,0,0,9,7
2,9,18,0,0,0,0,38,7,2295.0,1,13,365192.0,178446.0,-2.502885,51.503868,52,2,1,612.0,4174.0,0.0,1,2,1,0,38,7,0,0,9,8
1,9,7,0,0,0,0,25,5,1995.0,2,3,475350.0,196403.0,-0.912028,51.661368,43,2,2,480.0,40.0,4010.0,1,2,2,1,38,7,0,0,9,10
2,9,18,0,0,0,0,50,8,1390.0,1,5,425489.0,553219.0,-1.604329,54.87309499999999,11,2,1,169.0,183.0,0.0,0,2,1,1,50,8,0,0,9,3
2,9,10,0,0,0,0,35,6,3387.0,1,9,506610.0,299680.0,-0.427915,52.584485,35,2,2,394.0,47.0,233.0,1,2,2,1,30,6,0,0,9,8
1,8,14,0,0,0,0,36,7,1910.0,2,7,350100.0,239740.0,-2.7291380000000003,52.053786,22,1,1,285.0,0.0,0.0,0,1,1,1,5,1,5,3,0,5
1,9,9,0,0,0,0,37,7,1796.0,1,14,375030.0,308630.0,-2.370731,52.67479300000001,22,2,1,286.0,0.0,0.0,1,2,1,0,42,7,0,0,1,6
1,9,9,0,0,0,0,45,7,1242.0,1,6,527370.0,181370.0,-0.165731,51.516901,1,2,1,1.0,5.0,5.0,0,2,1,0,22,5,0,0,3,7
2,9,18,0,0,0,0,57,9,1998.0,2,13,546890.0,208543.0,0.126791,51.756319,42,3,3,457.0,414.0,1169.0,0,2,1,0,57,9,0,0,9,3
2,9,5,0,0,0,0,51,8,998.0,1,10,422565.0,499875.0,-1.653984,54.393857,12,2,1,184.0,6136.0,6271.0,1,2,1,1,51,8,0,0,9,10
1,8,18,0,0,0,0,62,9,1997.0,2,7,334150.0,428520.0,-3.000048,53.748872,4,1,1,74.0,0.0,0.0,0,1,1,0,14,3,1,1,0,5
1,9,18,0,0,0,0,69,10,1991.0,2,6,256174.0,133344.0,-4.054692,51.081338,50,3,2,582.0,39.0,0.0,0,2,1,1,53,8,0,0,9,3
2,9,9,0,0,0,0,65,9,1197.0,1,4,323567.0,124625.0,-3.09099,51.015902,52,2,2,608.0,38.0,0.0,0,2,2,1,65,9,0,0,9,5
2,9,3,0,0,0,0,70,10,1986.0,2,8,453843.0,508036.0,-1.170833,54.464852,12,3,1,181.0,1257.0,0.0,1,2,1,1,70,10,0,0,9,8
2,9,18,0,0,0,0,61,9,1331.0,1,21,485250.0,240226.0,-0.7581359999999999,52.053872,43,2,2,479.0,144.0,1145.0,0,1,2,0,19,4,0,0,9,7
1,9,9,0,0,0,0,59,9,1560.0,2,1,541200.0,181080.0,0.033343,51.511011,1,2,1,17.0,112.0,0.0,0,2,1,0,23,5,0,0,3,4
1,9,18,0,7,0,0,42,7,1796.0,1,12,428822.0,265785.0,-1.578866,52.289449,23,1,1,294.0,429.0,0.0,0,1,1,1,42,7,0,0,9,5
1,3,13,0,0,10,0,18,4,124.0,1,8,409161.0,101871.0,-1.871329,50.816315,55,2,1,647.0,124.0,0.0,0,1,1,0,18,4,0,0,3,6
1,9,18,0,0,0,0,53,8,1598.0,1,8,400190.0,276670.0,-1.998633,52.388057,20,2,1,300.0,4120.0,0.0,0,1,1,1,53,8,0,0,9,2
3,9,3,0,0,0,0,54,8,1968.0,2,2,349362.0,168947.0,-2.729575,51.417265,52,5,1,605.0,370.0,0.0,0,4,2,0,42,7,0,0,9,3
2,9,4,0,0,0,0,35,6,1396.0,2,3,361878.0,166246.0,-2.549311,51.393962,52,4,2,611.0,37.0,0.0,1,2,1,1,35,6,0,0,9,8
2,9,4,0,0,0,0,55,8,1275.0,1,21,569205.0,190220.0,0.440935,51.585433,42,2,3,450.0,176.0,176.0,1,2,3,0,55,8,0,0,9,4
2,9,3,0,0,0,0,42,7,1398.0,2,7,384240.0,401150.0,-2.239091,53.506799,6,2,2,102.0,665.0,0.0,0,2,2,1,41,7,0,0,9,1
2,9,3,0,0,0,0,62,9,1796.0,1,12,522260.0,168150.0,-0.243905,51.399217,1,2,1,22.0,3.0,282.0,0,1,1,0,30,6,0,0,9,6
2,9,7,0,0,0,0,52,8,1590.0,1,10,428237.0,565619.0,-1.560295,54.984374,10,2,3,147.0,193.0,129.0,0,2,1,1,52,8,0,0,9,6
1,9,18,0,0,0,0,32,6,1796.0,1,17,573676.0,187928.0,0.504272,51.563485,42,2,1,450.0,132.0,13.0,1,2,1,0,40,7,0,0,5,7
1,9,18,0,0,0,0,63,9,1995.0,1,13,447768.0,295392.0,-1.296899,52.554281,33,2,1,360.0,581.0,0.0,1,2,1,1,59,9,0,0,9,7
2,3,18,0,0,0,0,25,5,124.0,1,8,386662.0,350682.0,-2.200437,53.053225,21,2,2,257.0,50.0,0.0,0,2,1,0,25,5,0,0,3,1
2,9,18,0,0,0,0,53,8,1997.0,2,5,357770.0,431090.0,-2.642252,53.774423,4,5,4,79.0,6.0,0.0,1,4,3,0,25,5,0,0,9,3
2,9,15,0,0,0,0,59,9,1910.0,2,8,533870.0,200040.0,-0.06498999999999999,51.683172,1,2,2,32.0,25.0,0.0,1,2,1,1,60,9,0,0,9,6
1,9,18,0,0,0,0,18,4,1596.0,1,11,302059.0,107112.0,-3.392805,50.855201,50,2,2,586.0,3181.0,0.0,1,1,2,0,18,4,0,0,9,5
4,9,2,0,0,0,0,59,9,993.0,1,14,431630.0,291860.0,-1.535244,52.523704,23,5,2,291.0,0.0,0.0,0,1,1,1,20,4,0,0,9,8
2,9,2,0,0,0,0,74,10,1498.0,1,8,513650.0,182270.0,-0.363083,51.527914,1,3,1,27.0,0.0,0.0,0,1,1,0,79,11,0,0,9,6
1,9,18,0,0,0,0,25,5,1299.0,1,13,462439.0,397441.0,-1.060844,53.470012,14,2,2,211.0,6463.0,0.0,0,2,2,0,14,3,0,0,1,8
2,9,18,0,0,0,0,57,9,1951.0,2,10,372413.0,162845.0,-2.397632,51.363994,52,2,2,611.0,0.0,0.0,1,2,2,1,57,9,0,0,9,4
1,8,4,0,0,0,0,48,8,1995.0,2,7,408489.0,425638.0,-1.872817,53.727075,13,1,1,202.0,0.0,0.0,0,1,1,0,2,1,0,0,8,1
2,9,16,0,0,0,0,54,8,1242.0,1,4,378047.0,352532.0,-2.329087,53.069569,21,3,3,253.0,500.0,0.0,1,1,1,1,68,10,0,0,9,9
1,9,18,0,0,0,0,36,7,2000.0,2,4,531600.0,304430.0,-0.057394000000000014,52.62169399999999,35,2,1,394.0,47.0,1167.0,1,2,1,1,60,9,0,0,9,6
1,9,16,0,0,0,0,30,6,1248.0,2,8,524630.0,182300.0,-0.204871,51.52587,1,2,1,1.0,404.0,0.0,0,1,1,1,30,6,0,0,9,3
1,9,18,0,0,0,0,20,4,1149.0,1,11,444043.0,540910.0,-1.317086,54.761203,11,2,1,169.0,1320.0,1086.0,0,2,1,1,17,4,0,0,9,9
3,9,4,0,0,0,0,68,10,1587.0,1,10,574905.0,188262.0,0.522151,51.566106,42,3,2,450.0,1464.0,0.0,0,2,1,1,44,7,0,0,9,4
1,9,9,0,0,0,0,69,10,1339.0,1,1,377419.0,250366.0,-2.331446,52.15111,22,3,2,273.0,4103.0,0.0,1,2,1,0,49,8,0,0,9,5
2,9,4,0,0,0,0,57,9,1973.0,1,14,330814.0,391913.0,-3.042498,53.41946,5,2,2,95.0,551.0,0.0,0,2,2,1,26,6,0,0,9,5
1,9,18,0,0,11,0,77,11,1388.0,1,19,591232.0,184881.0,0.755601,51.53044600000001,42,1,1,460.0,0.0,0.0,0,1,1,1,77,11,0,0,9,4
2,9,3,0,0,0,0,30,6,1598.0,1,12,214912.0,88492.0,-4.620464,50.666603,50,3,1,596.0,39.0,0.0,1,2,1,1,30,6,0,0,9,3
1,9,9,0,0,0,0,41,7,1598.0,2,3,381210.0,436650.0,-2.286937,53.825774,4,2,2,77.0,0.0,0.0,1,2,2,0,23,5,0,0,9,3
2,9,7,0,0,0,0,37,7,2000.0,2,5,497331.0,179982.0,-0.598877,51.510393,43,2,1,473.0,4.0,7302.0,0,1,1,0,31,6,0,0,1,6
1,9,18,0,10,2,0,28,6,1398.0,1,3,543780.0,178580.0,0.069477,51.487897,1,1,1,6.0,0.0,0.0,0,1,1,1,36,7,6,9,0,9
2,9,3,0,0,0,0,32,6,2460.0,2,10,411143.0,95560.0,-1.843385,50.759529,55,2,2,640.0,0.0,0.0,1,2,2,0,2,1,0,0,9,5
1,9,5,0,0,0,0,22,5,1368.0,1,4,433634.0,398875.0,-1.494603,53.485522,14,2,2,215.0,61.0,0.0,1,2,2,0,60,9,0,0,9,3
2,9,18,0,0,0,0,39,7,1896.0,2,11,265656.0,131032.0,-3.918548,51.06286,50,2,2,582.0,0.0,0.0,1,1,1,0,27,6,0,0,19,1
1,9,13,0,0,0,0,20,4,1910.0,2,10,449820.0,531437.0,-1.228935,54.67554300000001,17,4,2,240.0,0.0,0.0,0,2,1,0,59,9,0,0,8,1
1,9,18,0,0,0,0,20,4,1242.0,1,3,381760.0,403000.0,-2.276591,53.523346,6,2,2,101.0,6044.0,56.0,0,2,2,1,4,1,0,0,9,1
1,9,4,0,0,0,0,68,10,1910.0,2,7,567375.0,194243.0,0.4164640000000001,51.622119,42,2,1,450.0,129.0,1007.0,0,2,1,1,22,5,0,0,9,1
3,9,12,0,0,0,0,37,7,1968.0,2,8,418429.0,427299.0,-1.7220669999999998,53.74175,13,6,1,203.0,62.0,0.0,1,2,1,1,25,5,0,0,9,2
2,9,3,0,0,0,0,17,4,1360.0,1,8,358820.0,419470.0,-2.6247700000000003,53.670073,4,3,7,73.0,61.0,0.0,1,1,1,0,62,9,0,0,9,2
2,9,18,0,0,0,0,44,7,1896.0,2,11,437614.0,403177.0,-1.434112,53.52392,14,2,3,210.0,0.0,0.0,1,1,3,0,32,6,0,0,9,1
3,9,18,0,0,0,0,23,5,1968.0,2,8,451593.0,340059.0,-1.233476,52.955433,31,3,2,346.0,609.0,0.0,0,1,1,1,37,7,0,0,9,3
1,9,18,0,0,0,0,50,8,1390.0,1,13,429340.0,329810.0,-1.565623,52.864978,30,2,2,328.0,50.0,50.0,1,1,1,1,50,8,0,0,9,8
2,9,18,0,0,0,0,31,6,1995.0,2,6,510298.0,196570.0,-0.406893,51.657104,41,2,3,437.0,412.0,0.0,1,2,1,1,31,6,0,0,9,5
1,9,6,0,0,0,0,44,7,1296.0,1,8,487758.0,193815.0,-0.733332,51.636306,43,2,2,480.0,3058.0,0.0,0,2,2,0,13,3,0,0,1,6
1,9,5,0,0,0,0,28,6,1598.0,1,13,319990.0,469710.0,-3.225526,54.117009,3,1,1,61.0,0.0,0.0,0,1,1,0,11,3,4,2,0,1
1,9,12,0,0,0,0,78,11,1596.0,1,12,538760.0,169440.0,-0.006359,51.407017,1,2,1,19.0,222.0,0.0,0,2,1,0,16,4,0,0,1,10
1,9,18,0,0,0,0,33,6,1299.0,1,15,486579.0,191737.0,-0.750877,51.617809,43,2,3,480.0,102.0,3118.0,0,2,2,0,46,8,0,0,9,6
2,9,18,0,0,0,0,24,5,1388.0,1,3,519690.0,185950.0,-0.274804,51.559741,1,2,2,28.0,0.0,0.0,0,2,1,1,24,5,0,0,9,5
2,9,18,0,0,0,0,22,5,1988.0,1,12,482323.0,508356.0,-0.7314609999999999,54.46391600000001,12,2,2,186.0,171.0,82.0,1,1,1,0,18,4,0,0,9,5
2,9,18,0,0,0,0,44,7,1560.0,2,4,464326.0,172694.0,-1.075712,51.449587,43,2,1,471.0,4.0,0.0,1,1,1,0,35,6,0,0,9,6
2,9,16,0,0,0,0,57,9,3301.0,1,17,575218.0,239140.0,0.552345,52.023004,42,2,2,451.0,1017.0,0.0,1,2,1,0,57,9,0,0,9,5
1,9,13,0,0,0,0,68,10,1968.0,2,7,364640.0,295980.0,-2.52303,52.560497,22,2,2,286.0,458.0,0.0,1,2,2,0,39,7,0,0,9,5
1,21,18,0,0,0,0,30,6,10837.0,2,1,546620.0,262140.0,0.145788,52.23793,35,7,4,395.0,14.0,0.0,1,2,1,1,29,6,0,0,9,8
2,9,18,0,0,0,0,23,5,2000.0,1,16,552034.0,238047.0,0.21425300000000005,52.020017,42,2,1,463.0,1383.0,0.0,1,2,1,0,23,5,0,0,9,8
1,19,4,0,0,0,0,45,7,2198.0,2,2,467628.0,294572.0,-1.004191,52.54481,33,2,3,363.0,4502.0,5100.0,1,2,3,1,76,11,0,0,9,10
1,9,18,0,0,0,0,54,8,1968.0,2,3,438279.0,387047.0,-1.4260389999999998,53.37889499999999,14,2,1,215.0,57.0,0.0,0,2,1,1,20,4,0,0,9,6
1,9,18,0,10,0,0,21,5,1396.0,1,14,527193.0,410414.0,-0.08052899999999999,53.574911,16,1,1,233.0,180.0,0.0,0,1,1,0,21,5,0,0,9,2
1,9,9,0,0,0,0,66,10,1998.0,2,10,368750.0,428260.0,-2.475368,53.749765,4,2,1,70.0,0.0,0.0,0,2,1,0,22,5,0,0,3,2
1,9,4,0,0,0,0,23,5,1910.0,2,8,417925.0,295038.0,-1.737065,52.552894,23,4,3,290.0,446.0,0.0,1,2,2,1,40,7,0,0,9,8
1,9,12,0,0,0,0,20,4,1150.0,1,7,537390.0,189720.0,-0.018153,51.589588,1,2,1,13.0,112.0,0.0,0,2,1,0,33,6,0,0,5,3
1,9,18,0,0,0,0,53,8,1596.0,1,16,533270.0,181590.0,-0.080667,51.517518,48,1,1,570.0,10.0,0.0,0,1,1,1,24,5,5,1,0,3
2,9,18,0,0,0,0,19,4,1490.0,1,9,360911.0,154159.0,-2.561878,51.285218,52,3,2,606.0,39.0,0.0,1,1,1,0,24,5,0,0,9,4
13,9,18,0,0,0,0,53,8,1999.0,1,7,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,1,8,26,0,74,10,0,0,9,7
1,3,14,0,0,0,0,69,10,124.0,1,1,529640.0,184760.0,-0.13178800000000002,51.54685,1,2,1,2.0,503.0,0.0,0,1,1,0,69,10,0,0,3,3
3,9,4,0,0,0,0,64,9,1896.0,2,7,453729.0,300473.0,-1.208166,52.5994,33,3,1,360.0,69.0,0.0,1,2,1,0,28,6,0,0,9,3
2,9,18,0,0,0,0,50,8,1598.0,1,2,514940.0,188170.0,-0.342569,51.58068,1,2,1,29.0,404.0,404.0,0,1,1,0,42,7,0,0,8,7
3,9,18,0,0,0,0,36,7,1998.0,1,8,429800.0,456841.0,-1.5468110000000002,54.006737,12,3,3,182.0,59.0,425.0,0,3,2,0,36,7,0,0,9,1
2,9,3,0,0,0,0,17,4,1360.0,1,8,358820.0,419470.0,-2.6247700000000003,53.670073,4,3,7,73.0,61.0,0.0,1,2,6,0,27,6,0,0,9,7
1,9,18,0,4,0,0,36,7,1896.0,2,14,592200.0,245130.0,0.802913,52.071175,37,2,3,410.0,1115.0,0.0,1,1,2,0,4,1,0,0,9,3
1,9,18,0,0,0,0,41,7,1587.0,1,18,527300.0,168250.0,-0.171458,51.399008,1,2,1,22.0,217.0,0.0,0,1,1,0,41,7,0,0,9,3
2,9,2,6,0,0,0,44,7,1242.0,1,9,441285.0,288781.0,-1.39333,52.49538100000001,23,2,3,292.0,4114.0,0.0,1,1,1,1,31,6,0,0,9,7
1,9,5,0,0,0,0,35,6,1995.0,2,8,389150.0,349485.0,-2.163279,53.042522,21,1,1,257.0,0.0,0.0,0,1,1,0,45,7,10,9,0,1
2,9,18,0,0,0,0,66,10,998.0,1,1,531000.0,190390.0,-0.110089,51.59713,1,2,1,31.0,105.0,0.0,0,1,1,0,53,8,0,0,9,10
2,9,18,0,0,0,0,24,5,1200.0,1,3,329821.0,135490.0,-3.003961,51.114385,52,2,4,607.0,0.0,0.0,1,1,3,0,22,5,0,0,9,5
2,9,18,0,0,0,0,56,9,1896.0,2,11,435392.0,385663.0,-1.46959,53.366656000000006,14,2,2,215.0,621.0,712.0,0,1,1,0,41,7,0,0,9,5
1,9,5,0,0,0,0,33,6,1598.0,1,3,333810.0,447940.0,-3.009392,53.923347,4,2,2,85.0,0.0,0.0,0,2,2,1,66,10,0,0,9,1
1,5,18,0,0,0,0,38,7,936.0,1,7,451917.0,318124.0,-1.23214,52.758238,33,2,1,362.0,3210.0,7632.0,0,1,1,1,38,7,0,0,5,9
2,9,4,0,0,0,0,26,6,1360.0,1,4,455736.0,339127.0,-1.171973,52.946642,31,4,3,346.0,6005.0,6130.0,0,2,1,1,26,6,0,0,9,7
2,9,3,0,0,0,0,54,8,1299.0,1,14,202148.0,54624.0,-4.782903,50.358191,50,2,1,596.0,0.0,391.0,1,2,1,1,54,8,0,0,9,7
6,9,2,0,0,0,0,30,6,1598.0,1,6,369680.0,406980.0,-2.459181,53.558558,6,6,2,100.0,579.0,0.0,0,2,1,0,29,6,0,0,9,3
4,9,18,0,0,0,0,22,5,1753.0,2,11,330283.0,135867.0,-2.997435,51.117831,52,4,3,607.0,38.0,0.0,0,2,3,1,88,11,0,0,9,9
2,9,18,0,0,0,0,57,9,1796.0,1,8,387080.0,395680.0,-2.196044,53.45771,6,2,2,102.0,0.0,0.0,0,1,1,1,29,6,0,0,9,1
4,9,18,0,0,0,0,31,6,3246.0,1,13,499470.0,186538.0,-0.566214,51.56895,43,4,1,477.0,40.0,0.0,1,1,1,0,60,9,0,0,9,1
2,9,18,0,0,0,0,37,7,1968.0,2,2,474126.0,178978.0,-0.933394,51.504884,43,2,6,484.0,341.0,0.0,1,2,4,0,9,2,0,0,9,10
2,9,18,0,0,0,0,19,4,999.0,1,11,513547.0,431751.0,-0.278715,53.769733,16,2,1,228.0,165.0,0.0,0,2,1,1,19,4,0,0,9,2
3,9,4,0,0,0,0,65,9,1389.0,1,13,504680.0,248355.0,-0.4723770000000001,52.123605,40,4,6,420.0,5141.0,0.0,0,1,6,1,4,1,0,0,9,4
1,9,18,0,0,10,0,85,11,1498.0,1,10,549398.0,384627.0,0.242322,53.33745699999999,32,2,5,351.0,1104.0,0.0,1,1,1,0,85,11,0,0,9,3
2,9,18,0,0,0,0,24,5,1560.0,2,3,507861.0,432373.0,-0.364727,53.776528000000006,16,2,3,228.0,0.0,0.0,0,1,1,0,39,7,0,0,9,7
2,9,2,0,0,0,0,22,5,1229.0,1,1,334191.0,393081.0,-2.991937,53.43039,5,2,1,91.0,5055.0,0.0,0,2,1,1,22,5,0,0,9,1
1,9,18,0,0,0,0,29,6,998.0,1,15,541390.0,185190.0,0.037727,51.547895,1,2,1,17.0,118.0,0.0,0,1,1,0,2,1,0,0,9,6
1,4,4,0,0,0,0,29,6,125.0,1,4,457881.0,207329.0,-1.162741,51.761662,43,1,1,484.0,40.0,0.0,1,1,1,1,29,6,0,0,4,5
1,9,17,0,0,10,0,31,6,1796.0,1,11,183727.0,53596.0,-5.0409180000000005,50.342478,50,1,2,596.0,30.0,0.0,1,1,1,0,31,6,0,0,9,6
1,9,18,0,0,0,0,64,9,2496.0,2,14,431935.0,407897.0,-1.519289,53.566718,14,2,2,210.0,635.0,0.0,1,2,1,0,19,4,0,0,9,3
3,9,9,0,0,0,0,59,9,2993.0,2,6,446050.0,442100.0,-1.301107,53.873069,12,3,1,187.0,659.0,305.0,1,1,1,1,42,7,0,0,19,1
2,9,3,0,0,0,0,42,7,1968.0,2,2,390350.0,284040.0,-2.143432,52.454227,20,2,1,303.0,491.0,0.0,0,2,1,0,42,7,0,0,9,7
2,9,3,0,0,0,0,35,6,1596.0,1,15,249611.0,59890.0,-4.118302,50.419568,50,2,1,583.0,0.0,0.0,0,2,1,0,35,6,0,0,9,1
1,9,18,0,0,0,0,28,6,1968.0,2,8,409910.0,291170.0,-1.855387,52.518324,20,2,4,300.0,0.0,0.0,0,2,2,1,66,10,0,0,9,1
1,9,5,0,0,0,0,24,5,1762.0,1,18,519010.0,267310.0,-0.256504,52.291043,35,2,1,393.0,1.0,0.0,1,2,1,0,20,4,0,0,3,6
1,9,3,0,0,0,0,53,8,1968.0,2,11,412260.0,94220.0,-1.827592,50.747456,55,2,2,640.0,3060.0,338.0,0,1,1,1,53,8,0,0,9,2
1,9,18,0,0,0,0,27,6,2401.0,2,8,399260.0,297160.0,-2.012351,52.572261,20,2,1,307.0,6.0,0.0,1,2,1,1,27,6,0,0,9,10
3,9,17,0,0,0,0,40,7,4197.0,1,10,376410.0,295100.0,-2.349351,52.553226,22,3,3,286.0,0.0,0.0,1,2,2,0,25,5,0,0,9,1
2,98,5,0,0,0,0,20,4,2198.0,2,4,544464.0,208194.0,0.091523,51.753814,42,2,2,457.0,1169.0,0.0,0,2,2,0,20,4,0,0,98,3
1,5,5,0,0,0,0,25,5,779.0,1,2,413160.0,286670.0,-1.807669,52.477802,20,1,1,300.0,4040.0,4128.0,0,1,1,0,24,5,1,2,0,1
1,9,9,0,0,0,0,21,5,1198.0,1,12,326994.0,124063.0,-3.042031,51.011295,52,2,1,608.0,0.0,358.0,1,2,1,1,19,4,0,0,9,4
2,3,18,0,0,0,0,30,6,124.0,1,3,510900.0,176640.0,-0.404476,51.47785800000001,1,2,1,25.0,4.0,312.0,0,2,1,0,30,6,0,0,3,3
1,9,16,0,0,10,0,45,7,1598.0,1,15,458807.0,446500.0,-1.106265,53.911324,12,2,4,189.0,289.0,0.0,1,2,4,0,15,3,0,0,9,10
2,9,18,0,0,0,0,20,4,1149.0,1,17,385030.0,393370.0,-2.226807,53.43689200000001,6,2,2,102.0,0.0,0.0,0,1,1,0,39,7,0,0,9,2
1,9,4,0,0,0,0,43,7,1995.0,2,2,433470.0,336960.0,-1.503545,52.92900899999999,30,2,1,323.0,38.0,52.0,1,2,1,1,30,6,0,0,9,3
2,9,18,0,0,0,0,32,6,1973.0,1,15,537000.0,187540.0,-0.024629,51.570094,1,2,2,13.0,1006.0,0.0,0,2,2,0,32,6,0,0,9,5
2,9,12,0,4,0,0,76,11,1339.0,1,13,521960.0,174270.0,-0.24611,51.454284,1,3,2,10.0,0.0,0.0,0,2,2,1,76,11,0,0,9,7
1,9,18,0,0,0,0,21,5,1364.0,1,6,531970.0,163770.0,-0.106028,51.357682,1,2,1,20.0,0.0,0.0,0,1,1,1,21,5,0,0,9,2
1,9,5,0,0,1,0,31,6,1598.0,1,8,387430.0,394020.0,-2.190706,53.442798,6,1,1,102.0,6.0,0.0,0,1,1,0,30,6,1,1,0,2
1,9,9,0,0,0,0,21,5,1198.0,1,11,537570.0,188820.0,-0.015909,51.581457,1,2,1,13.0,0.0,0.0,0,2,1,0,31,6,0,0,3,6
1,9,18,0,0,10,0,59,9,1799.0,1,8,354830.0,470080.0,-2.692642,54.124582,4,2,3,76.0,6254.0,0.0,1,2,2,1,56,9,0,0,9,7
1,3,18,0,0,9,1,35,6,124.0,1,5,478350.0,97873.0,-0.890167,50.775156,47,2,1,559.0,2179.0,0.0,1,1,1,0,35,6,0,0,3,2
